字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
设施和服务,设施,0.621,园内设施都还可以,0.955045,0.0449548,0.9001,2
性价比,价格,0.724,明孝陵价格偏高,0.0859842,0.914016,0.808924,0
设施和服务,设施,0.621,各种设施非常还原,0.999701,0.000298523,0.999337,2
文化和历史价值,历史,0.647,能了解更多历史,0.994067,0.00593258,0.986817,2
性价比,实惠,0.954,整体下来联票经济实惠,0.993319,0.00668086,0.985154,2
性价比,套票,0.634,买的是套票,0.965427,0.0345731,0.923171,2
性价比,套票,0.634,套票上的景区只玩了两个,0.971107,0.0288934,0.935792,2
文化和历史价值,历史,0.647,喜欢历史的朋友一定要去,0.999911,8.88019e-05,0.999803,2
性价比,感受到,0.6,就可以感受到远古帝王的威严,0.999922,7.80072e-05,0.999827,2
性价比,感受,0.66,就可以感受到远古帝王的威严,0.999922,7.80072e-05,0.999827,2
性价比,感受,0.66,感受民国***的日常生活轨迹,0.998906,0.00109359,0.99757,2
性价比,套票,0.634,买的是套票,0.965427,0.0345731,0.923171,2
性价比,套票,0.634,套票上的景区只玩了两个,0.971107,0.0288934,0.935792,2
性价比,玩,0.633,套票上的景区只玩了两个,0.971107,0.0288934,0.935792,2
性价比,玩,0.633,虽然没玩全,0.874379,0.125621,0.720843,2
性价比,没玩,0.626,虽然没玩全,0.87438,0.12562,0.720843,2
文化和历史价值,宣传画,0.555,在上面看不到宣传画上的梧桐树之类的,0.278986,0.721014,0.38003,0
文化和历史价值,历史,0.647,极具历史意义,0.999572,0.000428137,0.999049,2
文化和历史价值,历史,0.647,它位于南京历史底蕴深厚的玄武区,0.990785,0.00921484,0.979523,2
文化和历史价值,历史,0.647,作为历史古都金陵城的一方宝地,0.9895,0.0105001,0.976667,2
文化和历史价值,历史,0.647,它位于南京历史底蕴深厚的玄武区,0.990785,0.00921484,0.979523,2
文化和历史价值,历史,0.647,作为历史古都金陵城的一方宝地,0.9895,0.0105001,0.976666,2
环境和景观,人文,0.611,自然人文荟萃,0.995043,0.00495755,0.988983,2
环境和景观,人文,0.611,如果想深入领略到它自然人文的精妙之处,0.952769,0.0472307,0.895043,2
设施和服务,设施,0.621,美龄宫配套设施很惊艳,0.999271,0.000728687,0.998381,2
性价比,半价票,0.633,如果订单里面有半价票刷票时也只需要订票人身份证和优惠人身份证刷进去就行,0.778574,0.221426,0.507941,2
性价比,优惠,0.682,如果订单里面有半价票刷票时也只需要订票人身份证和优惠人身份证刷进去就行,0.778574,0.221426,0.507941,2
性价比,玩,0.633,我只玩了一天,0.787405,0.212595,0.527566,2
性价比,免费,0.624,中山陵本来就是免费,0.995333,0.00466738,0.989628,2
性价比,免费,0.624,建议直接买明孝陵70块和免费游中山陵就可以了,0.985938,0.0140624,0.96875,2
设施和服务,自助,0.635,可以在景区自助机上,0.983213,0.0167871,0.962695,2
性价比,套票,0.634,其实我觉得这个套票对于行程紧凑的人来说不划算,0.527547,0.472453,0.449057,1
性价比,免费,0.624,中山陵本来就是免费,0.995333,0.00466738,0.989628,2
性价比,免费,0.624,建议直接买明孝陵70块和免费游中山陵就可以了,0.985938,0.0140624,0.96875,2
环境和景观,环境,0.621,绿化环境也是相当的好,0.999631,0.000369399,0.999179,2
性价比,性价比,1.0,个人觉得性价比很高,0.999891,0.000109526,0.999757,2
性价比,便宜,0.689,便宜了一点儿,0.702244,0.297756,0.33832,2
性价比,玩,0.633,这个玩的太爽了,0.999905,9.53516e-05,0.999788,2
性价比,玩,0.633,就是古玩店一样的,0.922492,0.0775084,0.827759,2
性价比,套票,0.634,我们买的是套票而且,0.937013,0.062987,0.860029,2
环境和景观,环境,0.621,有点累但是环境好也值了,0.999673,0.000327332,0.999273,2
性价比,游玩,0.614,非常适合踏青游玩,0.99986,0.000139534,0.99969,2
性价比,玩,0.633,他建议我从太平门那边开始玩,0.97266,0.0273402,0.939244,2
性价比,玩,0.633,一路玩可以将钟山景区逛个八九不离十,0.949603,0.050397,0.888007,2
性价比,玩,0.633,他建议我从太平门那边开始玩,0.97266,0.0273402,0.939244,2
性价比,玩,0.633,一路玩可以将钟山景区逛个八九不离十,0.949603,0.050397,0.888007,2
性价比,套票,0.634,携程旅行网上购买的套票,0.918946,0.0810539,0.81988,2
性价比,能见度,0.703,不过我去的那天能见度很低,0.868485,0.131515,0.707744,2
性价比,玩得,0.658,孩子玩得特别满足,0.999896,0.000104175,0.999768,2
性价比,玩,0.633,孩子玩得特别满足,0.999896,0.000104175,0.999768,2
性价比,玩,0.633,能玩上一整天,0.966346,0.0336536,0.925214,2
性价比,游玩,0.614,这个大景点确实想一下游玩很难,0.835684,0.164316,0.634854,2
性价比,成,0.618,把美龄宫没去成,0.0505847,0.949415,0.887589,0
性价比,玩,0.633,这个大景点确实想一下游玩很难,0.835684,0.164316,0.634854,2
性价比,玩,0.633,玩了这三个大景点,0.940937,0.0590635,0.868748,2
性价比,游玩,0.614,来古都南京游玩两天,0.966399,0.0336013,0.92533,2
性价比,感受,0.66,给我感受最深的就是南京的文化底蕴,0.999658,0.000342219,0.99924,2
环境和景观,文化底蕴,0.619,给我感受最深的就是南京的文化底蕴,0.999658,0.000342219,0.99924,2
性价比,套票,0.634,买了套票,0.986703,0.0132972,0.97045,2
性价比,游玩,0.614,来南京游玩,0.98953,0.0104704,0.976733,2
性价比,套票,0.634,在携程家买的套票,0.993094,0.00690568,0.984654,2
性价比,优惠,0.682,比在景区门口买要优惠,0.993343,0.00665669,0.985207,2
性价比,套票,0.634,买了套票,0.986703,0.0132972,0.97045,2
性价比,用脚,0.623,用脚走一天肯定逛不完,0.985551,0.0144486,0.967892,2
文化和历史价值,历史,0.647,见证了无数历史,0.997792,0.00220831,0.995093,2
性价比,游玩,0.614,游玩顺序：灵谷景区——明孝陵——美龄宫,0.992351,0.00764855,0.983003,2
性价比,用心,0.639,***对宋美龄真的是用心了,0.750991,0.249009,0.446646,2
性价比,免费,0.624,门票免费,0.984417,0.0155832,0.965371,2
性价比,玩,0.633,结果比想象中要好玩,0.981327,0.0186726,0.958505,2
性价比,玩,0.633,里面很多小盆友在玩,0.979127,0.020873,0.953616,2
性价比,成熟,0.652,非常成熟的景区,0.999493,0.000507517,0.998872,2
性价比,接送,0.599,几个景点都有景区的直通车来接送,0.986255,0.0137447,0.969456,2
性价比,喊价,0.602,但会乱喊价,0.0269043,0.973096,0.940213,0
性价比,改成,0.605,改成寺庙之后,0.387077,0.612923,0.139828,0
环境和景观,环境,0.621,环境很不错,0.996991,0.00300863,0.993314,2
环境和景观,环境,0.621,环境卫生都可以,0.962199,0.037801,0.915998,2
环境和景观,环境卫生,0.62,环境卫生都可以,0.962199,0.0378009,0.915998,2
性价比,票价,0.677,真不值那个票价,8.01547e-05,0.99992,0.999822,0
环境和景观,人文,0.611,厚重的自然和人文氛围,0.999066,0.000934109,0.997924,2
环境和景观,夜景,0.619,但是站在山上看夜景的时候还是很漂亮,0.994392,0.00560787,0.987538,2
性价比,游玩,0.614,南京著名游玩景点之一,0.999135,0.000864852,0.998078,2
性价比,性价比,1.0,性价比超级高,0.999918,8.1543e-05,0.999819,2
环境和景观,人文,0.611,人文景点都很棒,0.999846,0.000154088,0.999658,2
性价比,玩,0.633,玩了一天,0.938693,0.0613065,0.863763,2
环境和景观,人文,0.611,有更多时间去体验自然与人文风情,0.998852,0.00114785,0.997449,2
性价比,趣味性,0.726,这里景色很美趣味性很强性价比很高,0.999794,0.000205907,0.999542,2
性价比,性价比,1.0,这里景色很美趣味性很强性价比很高,0.999794,0.000205907,0.999542,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
文化和历史价值,历史,0.647,值得品味一下名人历史,0.994972,0.00502777,0.988827,2
性价比,成功,0.623,终于成功登顶了,0.999682,0.000318053,0.999293,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,玩,0.633,多玩一天吧～联票很划算～,0.999609,0.000390629,0.999132,2
设施和服务,设施,0.621,景区里面的设施和安保也很到位,0.997465,0.00253523,0.994366,2
性价比,实惠,0.954,联票很实惠,0.998678,0.00132185,0.997063,2
性价比,游玩,0.614,一天时间难以游玩,0.507744,0.492256,0.845125,1
性价比,便宜,0.689,而且还比窗口便宜,0.430135,0.569865,0.0441447,0
环境和景观,人文,0.611,有人文,0.982392,0.0176079,0.960871,2
文化和历史价值,历史,0.647,有历史,0.996064,0.00393555,0.991254,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,实惠,0.954,联票实惠,0.993568,0.00643161,0.985707,2
性价比,宝贵,0.63,出游时间宝贵床,0.970567,0.0294329,0.934594,2
性价比,套票,0.634,我们买了观光车套票50,0.982725,0.0172748,0.961611,2
性价比,免费,0.624,部分目前是免费开放的,0.966762,0.0332384,0.926137,2
环境和景观,原生态,0.617,原生态自然风景名胜区,0.998288,0.00171188,0.996196,2
性价比,趣味性,0.726,趣味性强,0.998274,0.001726,0.996164,2
性价比,性价比,1.0,性价比超高的,0.999951,4.87741e-05,0.999892,2
设施和服务,服务,0.622,服务很棒,0.996047,0.00395299,0.991215,2
文化和历史价值,公园,0.555,其实推荐公交到灵谷寺公园然后从灵谷寺背后上山走一遍,0.988126,0.0118736,0.973614,2
环境和景观,景观,0.615,上去以后向市区遥望可以看到风景区和市区的景观,0.992538,0.00746208,0.983417,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
环境和景观,人文,0.611,可谓南京山水人文之钟萃,0.992226,0.00777387,0.982725,2
环境和景观,人文,0.611,是为“中华城中人文第一山”,0.954835,0.0451652,0.899633,2
环境和景观,人文,0.611,可谓南京山水人文之钟萃,0.992226,0.00777387,0.982725,2
环境和景观,人文,0.611,是为“中华城中人文第一山”,0.954835,0.0451652,0.899633,2
性价比,玩,0.633,灵谷寺的顺序玩,0.973989,0.0260108,0.942198,2
性价比,玩,0.633,能玩一天,0.977748,0.0222523,0.95055,2
性价比,玩,0.633,灵谷寺的顺序玩,0.973989,0.0260108,0.942198,2
性价比,玩,0.633,能玩一天,0.977748,0.0222523,0.95055,2
环境和景观,环境,0.621,环境非常棒,0.999865,0.000134609,0.999701,2
性价比,玩,0.633,一天下来都玩不玩,0.717498,0.282502,0.372217,2
性价比,玩,0.633,一天下来都玩不玩,0.717498,0.282502,0.372217,2
性价比,套票,0.634,另外来南京可以买一张旅游巴士专线套票,0.990978,0.00902199,0.979951,2
性价比,感受,0.66,感受历史伟大创举,0.999885,0.000115272,0.999744,2
文化和历史价值,历史,0.647,感受历史伟大创举,0.999885,0.000115272,0.999744,2
文化和历史价值,历史,0.647,点赞历史人物的丰功伟绩,0.999978,2.19273e-05,0.999951,2
文化和历史价值,历史,0.647,感受历史伟大创举,0.999885,0.000115272,0.999744,2
文化和历史价值,历史,0.647,点赞历史人物的丰功伟绩,0.999978,2.19273e-05,0.999951,2
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
环境和景观,环境,0.621,环境优雅,0.998861,0.00113866,0.99747,2
性价比,套票,0.634,我们在携程网预定的套票,0.983552,0.0164478,0.963449,2
性价比,性价比,1.0,感觉性价比还是比较高,0.998756,0.00124432,0.997235,2
性价比,半价,0.638,周五还半价,0.936049,0.0639512,0.857886,2
性价比,优惠,0.682,携程再优惠,0.934002,0.0659976,0.853339,2
性价比,游玩,0.614,这是到南京游玩主要景区之一,0.994165,0.00583488,0.987034,2
环境和景观,名胜,0.615,不愧是名胜,0.999859,0.00014108,0.999686,2
性价比,价格,0.724,价格有优惠,0.966262,0.0337378,0.925027,2
性价比,优惠,0.682,价格有优惠,0.966262,0.0337378,0.925027,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109377,0.997569,2
设施和服务,服务,0.622,服务吗感觉没有什么服务,0.0892076,0.910792,0.801761,0
设施和服务,服务,0.622,服务吗感觉没有什么服务,0.0892076,0.910792,0.801761,0
文化和历史价值,公园,0.555,很大的一个公园,0.998622,0.00137853,0.996937,2
性价比,玩,0.633,这样一天就可以玩下来,0.968549,0.0314513,0.930108,2
设施和服务,消费,0.62,里面消费偏贵,0.26739,0.73261,0.4058,0
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,免费,0.624,医护免费,0.982912,0.0170885,0.962026,2
文化和历史价值,历史,0.647,景区很有历史,0.994855,0.00514535,0.988566,2
性价比,价格,0.724,这个价格我觉得完全可以接受,0.969987,0.0300132,0.933304,2
性价比,接受,0.908,这个价格我觉得完全可以接受,0.969987,0.0300132,0.933304,2
性价比,游玩,0.614,明孝陵的神道秋天时候很漂亮～这个景点建议一天游玩,0.99995,4.95376e-05,0.99989,2
性价比,玩,0.633,明孝陵的神道秋天时候很漂亮～这个景点建议一天游玩,0.99995,4.95376e-05,0.99989,2
性价比,玩,0.633,买的联票只玩了美龄宫,0.914748,0.0852516,0.810552,2
性价比,何等,0.628,中山先生曾有着何等的理想抱负,0.99943,0.00057024,0.998733,2
环境和景观,人文,0.611,有人文,0.982392,0.0176079,0.960871,2
性价比,价钱,0.733,价钱也在可以接受范围,0.91107,0.0889295,0.802379,2
性价比,接受,0.908,价钱也在可以接受范围,0.91107,0.0889295,0.802379,2
性价比,游玩,0.614,按以下顺序游玩,0.957844,0.0421563,0.906319,2
性价比,便宜,0.689,比现场便宜,0.985582,0.0144175,0.967961,2
文化和历史价值,休闲,0.558,如果是平时去的话人少些就更加休闲舒适了,0.977522,0.022478,0.950049,2
文化和历史价值,历史,0.647,学到不少历史知识,0.996056,0.00394419,0.991235,2
性价比,玩,0.633,建议最先开始玩明孝陵还有灵隐寺等收费的景点,0.990538,0.00946166,0.978974,2
性价比,接送,0.599,最好买景区的接送车票,0.96219,0.0378104,0.915977,2
设施和服务,服务,0.622,电瓶车的服务感觉比较乱,0.14764,0.85236,0.671912,0
性价比,实惠,0.954,比去景区购买实惠多了,0.988504,0.0114961,0.974453,2
文化和历史价值,历史,0.647,在这里你可以看到战争历史遗留下来的碉堡,0.999052,0.000948354,0.997892,2
性价比,感受,0.66,在这里你可以感受大自然的鬼斧神工,0.995103,0.00489688,0.989118,2
性价比,感受,0.66,这里可以感受绿肺的功效,0.998328,0.00167164,0.996285,2
性价比,感受,0.66,在这里你可以感受大自然的鬼斧神工,0.995103,0.00489688,0.989118,2
性价比,感受,0.66,这里可以感受绿肺的功效,0.998328,0.00167164,0.996285,2
性价比,游玩,0.614,建议大家放一整天游玩,0.783844,0.216156,0.519653,2
文化和历史价值,历史,0.647,踏着历史的遗迹,0.987452,0.0125476,0.972116,2
文化和历史价值,历史,0.647,感受历史的积淀,0.999827,0.000173326,0.999615,2
性价比,感受,0.66,感受历史的积淀,0.999827,0.000173327,0.999615,2
文化和历史价值,历史,0.647,踏着历史的遗迹,0.987452,0.0125476,0.972116,2
文化和历史价值,历史,0.647,感受历史的积淀,0.999827,0.000173326,0.999615,2
性价比,感受,0.66,美龄宫可以感受民国时宋美龄的生活记事,0.998166,0.00183371,0.995925,2
性价比,感受,0.66,感受环境,0.964454,0.0355461,0.921009,2
环境和景观,文化底蕴,0.619,明孝陵很有文化底蕴,0.999957,4.26601e-05,0.999905,2
文化和历史价值,历史,0.647,看的过程中了解历史,0.998615,0.00138518,0.996922,2
性价比,感受,0.66,美龄宫可以感受民国时宋美龄的生活记事,0.998166,0.00183371,0.995925,2
性价比,感受,0.66,感受环境,0.964454,0.0355461,0.921009,2
环境和景观,环境,0.621,感受环境,0.964454,0.0355461,0.921009,2
性价比,套票,0.634,建议购买套票的从外面就定一人100的车,0.931802,0.0681977,0.848449,2
设施和服务,服务,0.622,唯一不足就是景区服务人员态度不是很好,0.986742,0.0132581,0.970538,2
性价比,便宜,0.689,又便宜,0.972072,0.0279284,0.937937,2
性价比,我用,0.642,我用了一个月差不多都爬完所有山,0.943576,0.0564236,0.874614,2
环境和景观,名胜古迹,0.614,有不少名胜古迹在其中,0.97147,0.0285299,0.9366,2
性价比,春可,0.649,春可赏花,0.997702,0.00229768,0.994894,2
性价比,玩,0.633,也多次去玩,0.999629,0.000370841,0.999176,2
文化和历史价值,公园,0.555,作为市民公园感觉应该免票才对,0.354508,0.645492,0.212204,0
文化和历史价值,历史,0.647,享受历史景色,0.997866,0.00213422,0.995257,2
文化和历史价值,休闲,0.558,少了休闲的感觉,0.511532,0.488468,0.769369,1
性价比,感受,0.66,感受历史,0.999521,0.000478997,0.998936,2
文化和历史价值,历史,0.647,且有历史感,0.997708,0.00229215,0.994906,2
