字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
文化和历史价值,历史,0.647,是老百姓和孩子学习历史知识的好地方,0.999517,0.000483467,0.998926,2
环境和景观,文化底蕴,0.619,文化底蕴深厚,0.99907,0.00093004,0.997933,2
环境和景观,环保,0.634,就是一个古老的环保用品,0.412407,0.587593,0.0835395,0
性价比,用品,0.634,就是一个古老的环保用品,0.412407,0.587593,0.0835391,0
性价比,玩,0.633,当时他们玩的不亦乐乎,0.996706,0.00329447,0.992679,2
文化和历史价值,历史,0.647,从小就喜欢历史,0.999852,0.000147627,0.999672,2
文化和历史价值,历史,0.647,包括历史馆,0.991192,0.00880767,0.980427,2
性价比,感受到,0.6,在里面能够感受到很强的文化气息,0.999751,0.000249358,0.999446,2
性价比,现代性,0.667,是1933年时创立的首所具现代性的综合大型博物馆,0.987313,0.0126866,0.971808,2
文化和历史价值,历史,0.647,看看那跨越千年万年的历史的遗物,0.947637,0.0523629,0.883638,2
环境和景观,人文,0.611,人文历史,0.98901,0.0109901,0.975577,2
文化和历史价值,历史,0.647,人文历史,0.98901,0.0109901,0.975577,2
性价比,免费,0.624,博物馆全面免费,0.96523,0.0347701,0.922733,2
文化和历史价值,历史,0.647,也是带孩子们来学习历史知识的地方,0.999707,0.000292684,0.99935,2
文化和历史价值,历史,0.647,老公喜欢历史馆,0.999333,0.000667073,0.998518,2
文化和历史价值,历史,0.647,历史的陈列展览真是多,0.991981,0.00801885,0.98218,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
环境和景观,环境,0.621,关键是环境非常棒,0.999893,0.00010696,0.999762,2
性价比,玩,0.633,够玩一天的,0.998505,0.00149513,0.996678,2
性价比,玩,0.633,有的吃有的玩,0.988205,0.0117953,0.973788,2
性价比,玩,0.633,去南京玩的一定不要错过,0.999755,0.000244849,0.999456,2
性价比,价钱,0.733,最重要的是价钱还不贵,0.96892,0.0310802,0.930933,2
性价比,玩,0.633,够玩一天的,0.998505,0.00149513,0.996678,2
性价比,玩,0.633,有的吃有的玩,0.988205,0.0117953,0.973788,2
性价比,玩,0.633,去南京玩的一定不要错过,0.999755,0.000244849,0.999456,2
性价比,用餐,0.61,至于在此是否用餐完全看你是否喜欢,0.0848621,0.915138,0.811418,0
性价比,实惠,0.954,建议民国馆的酒吧吃点汉堡啥的经济实惠,0.640943,0.359057,0.202097,2
性价比,玩,0.633,祝大家玩的开心,0.996921,0.00307911,0.993158,2
性价比,挤成,0.617,被挤成三明治一样好不容易排了四十分钟快到跟前了,0.0128106,0.987189,0.971532,0
设施和服务,自助,0.635,进门凭身份证到自助机换票,0.852948,0.147052,0.673217,2
文化和历史价值,历史,0.647,南京博物院有历史馆,0.988507,0.0114929,0.97446,2
性价比,成人,0.622,二路都仅查一下成人证件,0.0711132,0.928887,0.841971,0
性价比,品质,0.633,工作人员品质恶劣,0.000314556,0.999685,0.999301,0
性价比,品质,0.633,工作人员品质多么恶劣,0.000355741,0.999644,0.99921,0
文化和历史价值,历史,0.647,是个杀快门的地方历史馆里的展品好萌,0.990259,0.00974084,0.978354,2
性价比,免费,0.624,南博免费,0.98122,0.0187802,0.958266,2
设施和服务,设施,0.621,设施先进,0.995718,0.00428244,0.990484,2
性价比,免费,0.624,免费开放的博物院,0.992136,0.00786382,0.982525,2
文化和历史价值,历史,0.647,都是一些历史上的名人所拥有的,0.99734,0.00266005,0.994089,2
性价比,免费,0.624,免费景点,0.994221,0.00577943,0.987157,2
环境和景观,温度,0.635,里面空调温度开的足,0.918593,0.0814072,0.819095,2
性价比,温度,0.69,里面空调温度开的足,0.918593,0.0814071,0.819095,2
性价比,免费,0.624,还是免费的,0.968332,0.0316679,0.929627,2
文化和历史价值,历史沿革,0.56,金陵城的历史沿革,0.971913,0.0280869,0.937585,2
性价比,免费,0.624,免费进入,0.988571,0.0114295,0.974601,2
文化和历史价值,文创,0.557,还有很多精美的文创销售,0.9952,0.00479998,0.989333,2
文化和历史价值,历史,0.647,既有历史知识,0.998651,0.00134902,0.997002,2
性价比,综合性,0.645,现为大型综合性的国家级博物馆,0.956857,0.0431432,0.904126,2
文化和历史价值,历史,0.647,即历史馆,0.990883,0.00911738,0.979739,2
性价比,感受,0.66,说一个不好的感受,0.114462,0.885538,0.74564,0
文化和历史价值,历史,0.647,只去了历史管,0.67514,0.32486,0.278089,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,文创,0.557,然后想去买文创,0.987263,0.0127367,0.971696,2
文化和历史价值,文创,0.557,匆匆选了几样文创,0.707231,0.292769,0.349403,2
文化和历史价值,文创,0.557,还买了文创冰棍,0.987545,0.0124547,0.972323,2
文化和历史价值,历史,0.647,只去了历史管,0.67514,0.32486,0.278089,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,文创,0.557,然后想去买文创,0.987263,0.0127367,0.971696,2
文化和历史价值,文创,0.557,匆匆选了几样文创,0.707231,0.292769,0.349403,2
文化和历史价值,文创,0.557,还买了文创冰棍,0.987545,0.0124547,0.972323,2
文化和历史价值,文创,0.557,然后想去买文创,0.987263,0.0127367,0.971696,2
文化和历史价值,文创,0.557,匆匆选了几样文创,0.707231,0.292769,0.349403,2
文化和历史价值,文创,0.557,还买了文创冰棍,0.987545,0.0124547,0.972323,2
性价比,技术,0.874,运用了数字技术,0.914417,0.0855825,0.809817,2
文化和历史价值,历史,0.647,历史馆也非常的好玩,0.999969,3.13631e-05,0.99993,2
性价比,玩,0.633,太好玩了,0.99931,0.000690017,0.998467,2
性价比,玩,0.633,数字馆也很好玩,0.999893,0.00010674,0.999763,2
性价比,玩,0.633,历史馆也非常的好玩,0.999969,3.13631e-05,0.99993,2
性价比,玩,0.633,孩子前玩嗨了,0.984253,0.0157475,0.965006,2
性价比,玩,0.633,来南京必来博物馆玩,0.996018,0.00398201,0.991151,2
性价比,玩,0.633,太好玩了,0.99931,0.000690017,0.998467,2
性价比,玩,0.633,数字馆也很好玩,0.999893,0.00010674,0.999763,2
性价比,玩,0.633,历史馆也非常的好玩,0.999969,3.13631e-05,0.99993,2
性价比,玩,0.633,孩子前玩嗨了,0.984253,0.0157474,0.965006,2
性价比,玩,0.633,来南京必来博物馆玩,0.996018,0.00398201,0.991151,2
性价比,免费,0.624,是免费的,0.985244,0.0147559,0.967209,2
设施和服务,自助,0.635,先自助取票,0.918365,0.0816345,0.81859,2
文化和历史价值,历史,0.647,然后进去历史馆凭身份证领免费讲解器,0.990844,0.00915575,0.979654,2
性价比,免费,0.624,然后进去历史馆凭身份证领免费讲解器,0.990844,0.00915576,0.979654,2
文化和历史价值,历史,0.647,历史观赏物非常丰富,0.999536,0.000464385,0.998968,2
文化和历史价值,历史,0.647,如果带小孩子来特别好可以学习很多历史的东西,0.958295,0.0417047,0.907323,2
性价比,免费,0.624,重要的还免费凭借身份证即可进馆,0.992793,0.00720661,0.983985,2
文化和历史价值,历史,0.647,历史观赏物非常丰富,0.999536,0.000464385,0.998968,2
文化和历史价值,历史,0.647,如果带小孩子来特别好可以学习很多历史的东西,0.958295,0.0417047,0.907323,2
性价比,玩,0.633,"本来博物院不在计划内
但因为清明节之前计划的景点都人满为患了
所以临时改了
想不到玩了一天
去之前关注博物院公众号提前预约
刷身份证即可入场
几个展馆都很棒
历史爱好者和孩子都很适合去呦",0.999928,7.17409e-05,0.999841,2
文化和历史价值,历史,0.647,"本来博物院不在计划内
但因为清明节之前计划的景点都人满为患了
所以临时改了
想不到玩了一天
去之前关注博物院公众号提前预约
刷身份证即可入场
几个展馆都很棒
历史爱好者和孩子都很适合去呦",0.999928,7.17409e-05,0.999841,2
性价比,免费,0.624,这么好的博物馆竟然免费,0.98518,0.0148195,0.967068,2
性价比,感受,0.66,感受文化氛围,0.999412,0.000587847,0.998694,2
环境和景观,环境,0.621,环境不错,0.989503,0.0104973,0.976673,2
性价比,砍价,0.654,建议在买前和商家砍价,0.068181,0.931819,0.848487,0
性价比,免费,0.624,而且门票免费哦,0.996807,0.0031926,0.992905,2
文化和历史价值,历史,0.647,历史馆最值得参观,0.999819,0.000181242,0.999597,2
性价比,免费,0.624,馆内暑假免费的电子讲解不够,0.858107,0.141893,0.684682,2
性价比,免费,0.624,而且是免费进入,0.969241,0.0307586,0.931648,2
文化和历史价值,历史,0.647,超级喜欢历史馆,0.999913,8.74308e-05,0.999806,2
文化和历史价值,古代史,0.651,见证了中国古代史的更迭发展,0.979866,0.0201341,0.955258,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
设施和服务,热心,0.623,司机师傅超热心,0.998172,0.00182846,0.995937,2
设施和服务,服务,0.622,服务也很热情,0.995132,0.00486831,0.989182,2
性价比,质量,0.623,质量都很高,0.999834,0.000165839,0.999632,2
文化和历史价值,历史,0.647,都会想办法了解一下这个城市的历史,0.996912,0.00308776,0.993138,2
性价比,感受,0.66,感受历史文化,0.99977,0.000230504,0.999488,2
文化和历史价值,历史,0.647,感受历史文化,0.99977,0.000230504,0.999488,2
性价比,用品,0.634,看到了不少俄罗斯皇室的用品,0.899977,0.100023,0.777726,2
性价比,免费,0.624,"

免费带身份证领票",0.99572,0.00427977,0.990489,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
文化和历史价值,历史,0.647,尤其是带小孩送去学学历史知识,0.998044,0.00195568,0.995654,2
设施和服务,设施,0.621,设施完备,0.996789,0.00321068,0.992865,2
文化和历史价值,历史,0.647,孩子对民国时期的历史文化很感兴趣,0.998357,0.00164332,0.996348,2
性价比,科技馆,0.853,科技馆也很不错,0.999399,0.000600585,0.998665,2
性价比,影响力,0.609,全国范围内最有影响力的博物馆之一,0.996339,0.0036611,0.991864,2
性价比,免费,0.624,门票免费,0.984417,0.0155832,0.965371,2
文化和历史价值,历史,0.647,充分发挥了民国时期首都的特定历史,0.999262,0.000737474,0.998361,2
环境和景观,温度,0.635,个别馆温度低,0.0496451,0.950355,0.889678,0
性价比,温度,0.69,个别馆温度低,0.0496451,0.950355,0.889678,0
设施和服务,消费,0.62,诱导消费,0.140257,0.859743,0.688317,0
文化和历史价值,历史,0.647,江苏历史的一面镜子,0.997825,0.00217472,0.995167,2
文化和历史价值,历史,0.647,学习自己历史的好去处,0.999878,0.000122296,0.999728,2
文化和历史价值,历史,0.647,江苏历史的一面镜子,0.997825,0.00217472,0.995167,2
文化和历史价值,历史,0.647,学习自己历史的好去处,0.999878,0.000122296,0.999728,2
设施和服务,提供,0.621,强烈建议提供人工讲解服务给需要的游客,0.816487,0.183513,0.592194,2
设施和服务,服务,0.622,强烈建议提供人工讲解服务给需要的游客,0.816487,0.183513,0.592194,2
环境和景观,卫生,0.62,干净卫生,0.997482,0.00251774,0.994405,2
文化和历史价值,历史,0.647,即历史馆,0.990883,0.00911738,0.979739,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,免费,0.624,免费的景点,0.996998,0.00300172,0.99333,2
性价比,免费,0.624,南京博物馆全天一共两场工作人员免费讲解,0.992036,0.00796425,0.982302,2
设施和服务,服务中心,0.632,南京博物馆凭身份证至服务中心领票后入场参观,0.97793,0.0220703,0.950955,2
文化和历史价值,历史,0.647,语音讲解：博物馆除非你对历史非常有研究,0.734383,0.265618,0.409739,2
性价比,免费,0.624,免费的景点,0.996998,0.00300172,0.99333,2
性价比,免费,0.624,南京博物馆全天一共两场工作人员免费讲解,0.992036,0.00796425,0.982302,2
性价比,费用,0.671,不收取押金费用,0.853704,0.146296,0.674897,2
性价比,成立,0.585,"

南京博物院成立于1933年",0.982257,0.0177434,0.96057,2
环境和景观,环境,0.621,环境好,0.995576,0.00442413,0.990169,2
文化和历史价值,历史,0.647,没想到历史馆前两次没逛到,0.89045,0.10955,0.756556,2
文化和历史价值,历史,0.647,这次很好的了解了江苏的史前到民国的历史,0.999159,0.000841288,0.998131,2
文化和历史价值,历史,0.647,在朝天宫的历史馆中也有涉及,0.990839,0.0091613,0.979642,2
文化和历史价值,历史,0.647,没想到历史馆前两次没逛到,0.89045,0.10955,0.756556,2
文化和历史价值,历史,0.647,这次很好的了解了江苏的史前到民国的历史,0.999159,0.000841288,0.998131,2
文化和历史价值,历史,0.647,在朝天宫的历史馆中也有涉及,0.990839,0.0091613,0.979642,2
文化和历史价值,历史,0.647,没想到历史馆前两次没逛到,0.89045,0.10955,0.756556,2
文化和历史价值,历史,0.647,这次很好的了解了江苏的史前到民国的历史,0.999159,0.000841288,0.998131,2
文化和历史价值,历史,0.647,在朝天宫的历史馆中也有涉及,0.990839,0.0091613,0.979642,2
性价比,成长,0.647,里面切成长条的细姜丝入了汤汁的味,0.822148,0.177852,0.604773,2
性价比,免费,0.624,它是免费开放的,0.959698,0.040302,0.91044,2
设施和服务,服务中心,0.632,在入口左手边的服务中心有身份证登记换票,0.877355,0.122645,0.727456,2
性价比,没用到,0.626,但是进去馆内也没用到,0.6411,0.3589,0.202445,2
性价比,成人,0.622,成人的语音导览20元,0.648188,0.351812,0.218196,2
性价比,免费,0.624,博物院门票是免费的,0.990474,0.00952586,0.978831,2
性价比,免费,0.624,南京博物院和中国很多博物院一样是免费向公众开放的,0.992285,0.00771463,0.982856,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,了解历史,0.999304,0.000695607,0.998454,2
设施和服务,提供,0.621,博物馆提供儿童导览器,0.941453,0.0585473,0.869895,2
性价比,名气,0.604,所以名气愈发的大了,0.604854,0.395146,0.121897,2
性价比,名气,0.604,"
可惜还是敌不过中山陵的名气",0.855401,0.144599,0.678669,2
性价比,名气,0.604,所以名气愈发的大了,0.604854,0.395146,0.121897,2
性价比,名气,0.604,"
可惜还是敌不过中山陵的名气",0.855401,0.144599,0.678669,2
性价比,百度,0.631,"
百度一下",0.984955,0.0150454,0.966566,2
性价比,数量,0.586,藏品数量42万件,0.842983,0.157017,0.651074,2
性价比,免费,0.624,"凭身份证都是免费入馆的
南京博物院是中国第二大博物馆",0.992529,0.00747081,0.983398,2
文化和历史价值,历史,0.647,其中历史馆和民国馆是很值得去的,0.997997,0.00200301,0.995549,2
文化和历史价值,历史,0.647,历史馆有很多展品,0.991809,0.00819103,0.981798,2
文化和历史价值,历史,0.647,其中历史馆和民国馆是很值得去的,0.997997,0.00200301,0.995549,2
文化和历史价值,历史,0.647,历史馆有很多展品,0.991809,0.00819103,0.981798,2
环境和景观,景观,0.615,而且景观做的真的很好,0.999641,0.000358848,0.999203,2
文化和历史价值,历史,0.647,历史知识丰富,0.99961,0.000389564,0.999134,2
性价比,评价,0.682,回来之后太忙了评价完了一个月才来,0.874275,0.125725,0.72061,2
性价比,玩,0.633,经常带孩子去博物院玩,0.999226,0.000773968,0.99828,2
文化和历史价值,历史,0.647,也能了解历史,0.99741,0.00259044,0.994243,2
环境和景观,环保,0.634,而且是超级环保的,0.996787,0.00321286,0.99286,2
性价比,热度,0.756,虽然热度没有穆夏高,0.415892,0.584108,0.0757964,0
性价比,知名度,0.75,"但毕勒克和穆夏都属捷克新艺术运动时期的代表人物

看展的时候有个爷爷在向同伴解释为什么穆夏的知名度更高",0.747722,0.252278,0.439382,2
