字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,名气,0.604,南京名气很大的景点,0.972629,0.0273708,0.939176,2
环境和景观,治理,0.638,现在治理的不错,0.863289,0.136712,0.696197,2
性价比,玩,0.633,玩到九十点完全不想回家,0.0325709,0.967429,0.92762,0
环境和景观,夜景,0.619,这里可以拍到很漂亮的秦淮河夜景,0.999974,2.57824e-05,0.999943,2
性价比,成人,0.622,成人￥30,0.838028,0.161972,0.640063,2
性价比,成人,0.622,成人￥50,0.770054,0.229946,0.489009,2
性价比,成人,0.622,成人￥30,0.838028,0.161972,0.640063,2
性价比,成人,0.622,成人￥50,0.770054,0.229946,0.489009,2
性价比,感受,0.66,感受了一下古代秦淮人家的风貌,0.974078,0.025922,0.942395,2
文化和历史价值,文化中心,0.564,文化中心,0.95729,0.0427105,0.905088,2
文化和历史价值,娱乐中心,0.56,娱乐中心,0.847536,0.152464,0.661192,2
设施和服务,商品,0.89,商品也多,0.91743,0.0825697,0.816512,2
性价比,游玩,0.614,集游玩,0.993828,0.0061716,0.986285,2
环境和景观,水质,0.626,古秦淮河水质清晰,0.997278,0.00272161,0.993952,2
性价比,商品价格,0.682,商品价格优美,0.993357,0.00664335,0.985237,2
性价比,感受,0.66,游秦淮”感受秦淮河之美,0.999913,8.69671e-05,0.999807,2
文化和历史价值,历史,0.647,徜徉在历史的长河中就是游览历史,0.998949,0.00105086,0.997665,2
文化和历史价值,历史,0.647,徜徉在历史的长河中就是游览历史,0.998949,0.00105086,0.997665,2
性价比,感受,0.66,来南京的话一定要夜游夫子庙感受一下秦淮河畔绝美风光,0.998937,0.00106271,0.997638,2
性价比,感受,0.66,吹一吹秦淮河畔的晚风感受城市的“温度”,0.989562,0.0104377,0.976805,2
环境和景观,温度,0.635,吹一吹秦淮河畔的晚风感受城市的“温度”,0.989562,0.0104377,0.976805,2
性价比,温度,0.69,吹一吹秦淮河畔的晚风感受城市的“温度”,0.989562,0.0104377,0.976805,2
性价比,套票,0.634,直接在美团上买了套票,0.85347,0.14653,0.674379,2
性价比,感受到,0.6,能感受到古时候的秦淮繁荣景象,0.997204,0.00279619,0.993786,2
环境和景观,文化底蕴,0.619,浓浓的文化底蕴,0.998431,0.00156855,0.996514,2
性价比,几分,0.633,发现我对南京的喜欢又多了几分,0.998327,0.00167332,0.996281,2
环境和景观,文化底蕴,0.619,南京的文化底蕴,0.999444,0.000556158,0.998764,2
设施和服务,设施,0.621,设施建设等等都在吸引着我,0.991414,0.00858644,0.980919,2
环境和景观,温度,0.635,温度没有那么高,0.02682,0.97318,0.9404,0
性价比,温度,0.69,温度没有那么高,0.02682,0.97318,0.9404,0
性价比,分外,0.627,显得分外迷人,0.992879,0.00712064,0.984176,2
性价比,玩,0.633,可以逛吃也可以逛玩,0.993543,0.00645676,0.985652,2
环境和景观,名胜古迹,0.614,如果是去看一些名胜古迹就需要门票,0.72689,0.27311,0.393088,2
环境和景观,环境,0.621,环境还挺不错的,0.975093,0.0249072,0.944651,2
环境和景观,夜景,0.619,到了晚上夜景是挺好看的,0.997891,0.00210881,0.995314,2
性价比,游玩,0.614,过年回来第一次二人游玩,0.992001,0.00799853,0.982225,2
性价比,几分,0.633,也算是领略了几分秦淮盛景啦,0.974329,0.0256712,0.942953,2
环境和景观,夜景,0.619,夜景更美,0.999501,0.000499212,0.998891,2
性价比,等位,0.853,因为住这里的旅馆所以卡着点去不用等位,0.963051,0.0369492,0.917891,2
性价比,免费,0.624,是免费的,0.985244,0.0147559,0.967209,2
环境和景观,夜景,0.619,可能晚上来看夜景会更美吧,0.97607,0.0239302,0.946822,2
环境和景观,夜景,0.619,晚上的夜景非常的美两条巨型大龙,0.999753,0.000247227,0.999451,2
性价比,游玩,0.614,自己来游玩更方便,0.994329,0.00567057,0.987399,2
性价比,游玩,0.614,来游玩的朋友们可以一起转转,0.997696,0.00230372,0.994881,2
文化和历史价值,商业,0.556,商业街进来需要预约票,0.968163,0.0318372,0.92925,2
文化和历史价值,商业,0.556,那是因为某团的商业计划？感觉不好,0.00917242,0.990828,0.979617,0
文化和历史价值,商业,0.556,旁边商业街人也是好几多喔,0.884016,0.115984,0.742257,2
文化和历史价值,娱乐,0.567,娱乐,0.986132,0.013868,0.969182,2
文化和历史价值,商业,0.556,商业气息太重,0.00042284,0.999577,0.999061,0
设施和服务,商品,0.89,全国各地的步行街商品都差不多,0.824955,0.175045,0.61101,2
环境和景观,夜景,0.619,欣赏一下夜景还是不错的,0.992296,0.00770382,0.98288,2
设施和服务,汉服,0.638,如果穿上汉服或者民国服饰,0.71668,0.28332,0.3704,2
环境和景观,夜景,0.619,晚上的夜景特别好看,0.999866,0.000134194,0.999702,2
环境和景观,夜景,0.619,晚上去夜景好看,0.999586,0.000414085,0.99908,2
环境和景观,夜景,0.619,晚上的夜景特别好看,0.999866,0.000134194,0.999702,2
环境和景观,夜景,0.619,晚上去夜景好看,0.999586,0.000414085,0.99908,2
性价比,角度,0.673,晚上的灯光要找角度,0.938788,0.0612121,0.863973,2
性价比,游玩,0.614,游玩时长,0.985916,0.0140838,0.968703,2
性价比,便宜,0.689,说免费送的便宜的,0.942871,0.0571287,0.873047,2
性价比,免费,0.624,说免费送的便宜的,0.942871,0.0571287,0.873047,2
性价比,免费,0.624,进去说是免费,0.925449,0.0745509,0.834331,2
文化和历史价值,历史,0.647,里面主要是关于介绍澳门的历史,0.994158,0.00584236,0.987017,2
性价比,玩,0.633,值得过来玩一下,0.999316,0.000684413,0.998479,2
文化和历史价值,历史,0.647,秦淮河是中国第一历史文化名河,0.996789,0.0032111,0.992864,2
性价比,感受,0.66,你感受过这种温婉了吗,0.646375,0.353625,0.214166,2
环境和景观,夜景,0.619,南京夫子庙秦淮河风景的夜景非常漂亮,0.999877,0.000122661,0.999727,2
环境和景观,夜景,0.619,坐游船看了一场比较美丽的夜景,0.998117,0.00188259,0.995817,2
环境和景观,夜景,0.619,南京夫子庙秦淮河风景的夜景非常漂亮,0.999877,0.000122661,0.999727,2
环境和景观,夜景,0.619,坐游船看了一场比较美丽的夜景,0.998117,0.00188259,0.995817,2
性价比,玩,0.633,推荐大家来玩,0.999591,0.000409427,0.99909,2
设施和服务,商品,0.89,商品多食品为主,0.924216,0.0757843,0.831591,2
性价比,价格,0.724,价格不贵,0.969469,0.0305312,0.932153,2
性价比,游玩,0.614,下午临时决定来南京夫子庙游玩,0.991171,0.00882898,0.98038,2
环境和景观,夜景,0.619,晚上坐游船看看秦淮河晚上飞夜景,0.99865,0.00135012,0.997,2
性价比,票价,0.677,坐船的人真是多哇一人票价是80元,0.902679,0.0973207,0.783732,2
设施和服务,自助,0.635,↑自助语音说南京飞历史文化,0.950195,0.0498046,0.889323,2
文化和历史价值,历史,0.647,↑自助语音说南京飞历史文化,0.950195,0.0498046,0.889323,2
环境和景观,环境,0.621,环境很棒周边都不错一路上吃吃喝喝不过节假日会人很多,0.999523,0.000477494,0.998939,2
文化和历史价值,历史,0.647,历史上其航运,0.95748,0.0425197,0.905512,2
文化和历史价值,历史,0.647,历史上极富盛名,0.991874,0.00812647,0.981941,2
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890059,0.802209,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
文化和历史价值,历史,0.647,历史上其航运,0.95748,0.0425197,0.905512,2
文化和历史价值,历史,0.647,历史上极富盛名,0.991874,0.00812647,0.981941,2
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890059,0.802209,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
文化和历史价值,历史,0.647,历史上其航运,0.95748,0.0425197,0.905512,2
文化和历史价值,历史,0.647,历史上极富盛名,0.991874,0.00812647,0.981941,2
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890058,0.802209,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
文化和历史价值,历史,0.647,历史上其航运,0.95748,0.0425197,0.905512,2
文化和历史价值,历史,0.647,历史上极富盛名,0.991874,0.00812646,0.981941,2
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890059,0.802209,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
环境和景观,夜景,0.619,南京夫子庙秦淮河夜景非常漂亮,0.999885,0.000115356,0.999744,2
环境和景观,夜景,0.619,夫子庙的夜景美,0.999339,0.000660722,0.998532,2
环境和景观,夜景,0.619,尤其是晚上夜景很好看的,0.999793,0.000207371,0.999539,2
文化和历史价值,历史,0.647,所有的设计包括留下的历史文化都特别值得一看,0.999943,5.74184e-05,0.999872,2
文化和历史价值,商业,0.556,商业一条街,0.811224,0.188776,0.580497,2
文化和历史价值,休闲,0.558,适合休闲逛吃,0.98939,0.0106102,0.976422,2
性价比,套票,0.634,江南贡院最好买包含科举博物馆的套票,0.98806,0.0119404,0.973466,2
文化和历史价值,史料,0.551,里面有很多史料,0.98033,0.0196695,0.95629,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
性价比,免费,0.624,可以在现场免费预约,0.998527,0.00147307,0.996727,2
文化和历史价值,商业,0.556,商业气息浓,0.873765,0.126235,0.719477,2
性价比,感受,0.66,再去感受下,0.984096,0.0159039,0.964658,2
文化和历史价值,历史,0.647,还是有一些历史的东西,0.503924,0.496076,0.921514,1
性价比,感受到,0.6,再一次感受到中国人的强大,0.999772,0.000227632,0.999494,2
环境和景观,文化底蕴,0.619,处处彰显浓厚的文化底蕴,0.999628,0.000371668,0.999174,2
文化和历史价值,历史,0.647,可以一边走一边听历史,0.999095,0.000905289,0.997988,2
性价比,游玩,0.614,很适合带着孩子来游玩,0.999874,0.000126373,0.999719,2
性价比,游玩,0.614,假期去夫子庙游玩,0.987118,0.0128823,0.971373,2
性价比,玩,0.633,假期去夫子庙游玩,0.987118,0.0128823,0.971373,2
性价比,玩,0.633,下次还带家人来玩,0.999847,0.000152585,0.999661,2
性价比,玩,0.633,来玩了一下午,0.984419,0.0155805,0.965377,2
环境和景观,夜景,0.619,我建议逛夜景比较好,0.844022,0.155978,0.653383,2
环境和景观,夜景,0.619,但是夜景真不错,0.99228,0.00771955,0.982845,2
性价比,标志性,0.65,来到南京必须打卡一下标志性景点才算来过,0.896001,0.103999,0.768892,2
环境和景观,夜景,0.619,我建议逛夜景比较好,0.844023,0.155977,0.653383,2
环境和景观,夜景,0.619,但是夜景真不错,0.99228,0.00771955,0.982845,2
性价比,玩,0.633,应该是没有选择早几天去玩的原因吧,0.717666,0.282334,0.372591,2
性价比,接受,0.908,但是还能接受,0.558321,0.441679,0.0184908,2
环境和景观,夜景,0.619,晚上夜景很美,0.999854,0.000145868,0.999676,2
环境和景观,夜景,0.619,夫子庙景区的夜景值得一看,0.99251,0.00748978,0.983356,2
设施和服务,消费,0.62,但是消费项目有点坑,0.373991,0.626009,0.168909,0
环境和景观,夜景,0.619,夫子庙秦淮河夜景很美,0.999832,0.000168229,0.999626,2
性价比,价值,0.748,还是有参观价值的,0.972202,0.0277983,0.938226,2
环境和景观,夜景,0.619,找一个二楼的餐厅看着窗外的夜景,0.917505,0.0824952,0.816677,2
环境和景观,夜景,0.619,太上头快速逃离其他就好像全国各地的步行街一样没什么特别夜景蛮好看的船没坐因为带着孩子呢才七个月想闹就闹会吵到船上的人,0.462025,0.537975,0.240493,1
环境和景观,夜景,0.619,很多人都来看秦淮河夜景,0.998894,0.00110597,0.997542,2
文化和历史价值,历史,0.647,秦淮河作为“中国第一历史文化名河”,0.992773,0.00722738,0.983939,2
性价比,价格,0.724,价格就是寻常美食节的价格,0.151249,0.848751,0.663891,0
性价比,价格,0.724,价格就是寻常美食节的价格,0.151249,0.848751,0.663891,0
性价比,价格,0.724,价格都不太便宜,0.0323556,0.967644,0.928098,0
性价比,便宜,0.689,价格都不太便宜,0.0323556,0.967644,0.928099,0
性价比,造成了,0.621,最终结果造成了失信,0.000877408,0.999123,0.99805,0
性价比,认路,0.61,也不用担心不认路,0.961208,0.0387917,0.913796,2
性价比,价格,0.724,夫子庙周边的美食价格还可以,0.792379,0.207621,0.538621,2
性价比,价格,0.724,夫子庙门票价格小贵,0.97546,0.0245401,0.945467,2
性价比,均价,0.697,小吃均价都是15,0.430433,0.569567,0.043482,0
性价比,定价,0.705,似乎是管理者给的定价,0.00320874,0.996791,0.992869,0
环境和景观,卫生条件,0.621,卫生条件也不错,0.996907,0.0030926,0.993128,2
文化和历史价值,历史,0.647,确实夫子庙内部有太多的故事历史可以讲,0.763,0.237,0.473333,2
环境和景观,夜景,0.619,在晚上还可以欣赏秦淮河夜景,0.992629,0.00737107,0.98362,2
文化和历史价值,历史,0.647,第二是历史比较悠久,0.963035,0.0369653,0.917855,2
文化和历史价值,商业,0.556,步行街那边很浓的商业氛围,0.947099,0.0529007,0.882443,2
文化和历史价值,历史,0.647,附近还有关于太平天国的一个历史景点,0.966115,0.0338847,0.924701,2
环境和景观,夜景,0.619,夜景总体还是挺不错的,0.999267,0.00073256,0.998372,2
性价比,没玩,0.626,没玩几处,0.0521277,0.947872,0.884161,0
文化和历史价值,历史,0.647,铭记历史,0.999512,0.000487786,0.998916,2
文化和历史价值,历史,0.647,历史悠久,0.998503,0.00149735,0.996672,2
性价比,价格,0.724,而且价格并不便宜,0.0527348,0.947265,0.882812,0
性价比,便宜,0.689,而且价格并不便宜,0.0527348,0.947265,0.882812,0
文化和历史价值,商业,0.556,商业气息太浓了,0.00608886,0.993911,0.986469,0
环境和景观,夜景,0.619,夫子庙只适合晚上来看看夜景了,0.974589,0.025411,0.943531,2
性价比,感受,0.66,感受这里的历史底蕴,0.999599,0.000401354,0.999108,2
文化和历史价值,历史,0.647,感受这里的历史底蕴,0.999599,0.000401354,0.999108,2
性价比,像是,0.611,怎么说呢感觉就像是商业街一样,0.00715425,0.992846,0.984102,0
性价比,游玩,0.614,来夫子庙游玩吃饭比较方便,0.949859,0.0501407,0.888576,2
环境和景观,夜景,0.619,秦淮河夜景,0.996928,0.00307223,0.993173,2
环境和景观,夜景,0.619,夜景哪都有,0.97164,0.0283595,0.936979,2
环境和景观,夜景,0.619,秦淮河夜景,0.996928,0.00307223,0.993173,2
环境和景观,夜景,0.619,夜景哪都有,0.97164,0.0283595,0.936979,2
文化和历史价值,历史,0.647,但是它的历史文化是其他地方没有的,0.879697,0.120303,0.732661,2
环境和景观,夜景,0.619,有专门的画舫可以游河欣赏别样的南京夜景,0.996904,0.00309606,0.99312,2
性价比,票价,0.677,白天和晚上的票价不同,0.959305,0.0406946,0.909568,2
设施和服务,汉服,0.638,汉服,0.99629,0.00370974,0.991756,2
性价比,知名度,0.75,知名度就不用说了,0.992963,0.00703703,0.984362,2
环境和景观,夜景,0.619,夜景更是美丽,0.999823,0.000176988,0.999607,2
性价比,有价值,0.652,所以还是有价值的,0.945303,0.0546967,0.878452,2
环境和景观,夜景,0.619,南京必来之地晚上看夜景划划船吹吹风很舒服,0.99985,0.000149627,0.999668,2
性价比,玩,0.633,多次去玩啦,0.999854,0.000146215,0.999675,2
性价比,价格,0.724,价格适中,0.999527,0.000473469,0.998948,2
性价比,玩,0.633,不过还是玩的挺开心的,0.997081,0.0029186,0.993514,2
环境和景观,地标,0.618,过年的时候去的那叫一个人山人海果然是南京市地标之一因为疫情的影响从距离夫子庙大约五六百米开始确切的说是下了公共交通站台之后每隔五六十米就会有提示要求先进行网上预约这防疫工作也做的是相当到位了,0.998864,0.0011356,0.997476,2
