用户名,时间,内容,星级,点赞,,,
Pinochet,2020-12-2101:25," 久仰大名的秦淮河，之前只在文学作品里看过。如今亲自来到，别有一番感慨。 一河两岸灯光秀，黄色的灯光配上红灯笼，映衬着古色古香的建筑和波光粼粼的河水，河水上不停的有游船划过，岸边则有昆剧投影播放，内街则是商业街，以及不少古迹。   		   ",5,2, , , 
姚太太,2020-12-2022:40," 冬夜里的秦淮河，别有一番“冻”人滋味。夜景??还是很美丽的，和杭州运河有的一比！ 秦淮河是南京古老文明的摇篮，南京的母亲河，历史上极富盛名。这里素为“六朝烟月之区，金粉荟萃之所”，更兼十代繁华之地，被称为“中国第一历史文化名河”   		   ",5,1, , , 
诶不做大佬很多年,2020-12-2021:10," 交通： 我们搭车在琵琶巷站下，然后步行五六分钟找一家小酒店寄存??行李??在找十三茶的途中，溜达到夫子庙附近，看到里面有棵大银杏树居然??树叶还没凋谢，赶紧用相机??记录下来～  推荐理由： 阳光投射银杏叶子，哪还有不拍摄的理由哈哈哈  tips： 拍摄时候，可以利用屋檐当前景，或者找有阳光的那一面拍摄   		   ",4,3, , , 
Miranda,2020-12-2014:42," 夫子庙地铁站很有特色南京真的是一座很有底蕴的城市 至于景区嘛只能说全国的商业步行街都一样 打卡了一个颇具代表性的建筑到此一游 值得一说的是走着走着发现一个小型的展馆里面介绍了南京的方方面面还有讲解员虽然里面还是卖各种纪念品但是还算值得一逛   		   ",4,1, , , 
球球,2020-12-2000:56," 交通: 可以直接坐3号线地铁到夫子庙 推荐晚上5－8点左右比较热闹 里面有小吃，还有一些买纪念品，还可以 赏风景... 逛完了，还可以走去老门东，也是一个不错的景点，适合拍照，也可以去租一套汉服体验体验   		   ",5,1, , , 
東甌子,2020-12-1820:15,"十代名都融古今文化
三吴胜地聚南北才俊
吴侬软语香飘秦淮河
南京城内醉忆应如是",5,7, , , 
一只天蝎,2020-12-1810:58," 酒店选在夫子庙附近，为了坐地铁方便且夜游秦淮河。 买票卡在了5.20左右现场购票即可，买的白天票，60元一张。过后就是夜场票80了。 这个点正好上船，看到的是冬天的夜景。 船行大约40分钟一圈，开过去之后再转回来，所以坐在左右边都可以，但是要靠窗。 途中有很多建筑，船上有语音讲解。拿着相机拍拍拍吧   		   ",5,1, , , 
一起荡秋千荡到了天外天,2020-12-1808:20," 夫子庙大家都不陌生了吧，这是一个有年头的美食圣地！特别南京早餐，令人期待！殊不知的是，其实，武汉也有一个著名的早餐景点，拥有400多年历史，距黄鹤楼10分钟，被称百年老店云集，汉味小吃第一巷，游客如织！   		   ",5,49, , , 
登陆火星,2020-12-1714:22," 先到夫子庙，夫子庙街上有各种各样的小吃和民族特色的一些特点，有淮阳小吃，有首饰珠宝，有丝绸商店，秦淮风光带，就在夫子庙一路走到底，疫情期间记得戴口罩哦，才能进得了园区，上了游船慢慢开起来，一路风光无限，是放假，旅游接待，休闲到好去处。   		   ",5,1, , , 
渴望de承诺,2020-12-1616:43," 打卡夫子庙秦淮风光带 疫情前来的第一次跟小伙伴来南京旅游他带着我先来夫子庙打了个卡地段还是蛮不错的附近有个南京大牌档推荐可以边逛边排个号~ 有点商业化了到处都是卖吃的和纪念品店但夜景确实特别好看强烈推荐体验一下客船??刚好赶上夫子庙里面正在举行活动也跟着拜了一下孔夫子??   		   ",4,9, , , 
楠楠囡潇,2020-12-1600:12," 2020.12.6晚 从绍兴回天津，在南京中转。第四次来到南京，第四次来秦淮河。 我一坐上地铁听见广播里报站南京地铁我就有种强烈的意识我在南京，我又到南京了。这个让我心心念念，每次来都有新感觉的城市，粗俗又精致。晚上有点小雨，湿润但不冷，骑着共享单车车筐里黄酒瓶子滴哩哐啷碰来碰去，眼镜蒙上雾，骑过夫子庙这个点外地游客都走了，零零星星几个人带着伞散步，游船停了，秦淮河里只有灯光和灯笼的倒影在雨滴里被撞碎了，泸溪河关门了杨记还开着我买了一盒虎皮芋泥，在路上停下来拍照挡住出租车了，司机探出头用南京话骂骂咧咧，我来吃灌汤包，筷子夹起来溜边咬开皮汁儿兹到羽绒服上了。   		   ",5,3, , , 
鱼有礼,2020-12-1521:38," 2020冬天第一场雪后去逛夫子庙，正好一个天朗气清，除了有点寒凉 推荐理由: 偶然在大麦网上看到了有这个活动，我就深深的被他吸引了很好奇这样的游玩体验，所以一直想找机会试一试，也正好在他12月31号闭馆前有这样的机会，能跟好友一起去探秘一下夫子庙，边吃边玩边看，虽然累还是非常的开心。 有的不太会解，还是悄悄动用了一些外力   		   ",5,0, , , 
默声人,2020-12-1516:46," 秦淮风光，夫子庙是一条比较长的步行街，卖的是一些当地特色的东西，有南京大排档可以吃，但人多的时候需要排队哦，旁边就是秦淮河，白天热闹，晚上美丽，地下有博物馆，可以去夜游秦淮河，听传说故事，也是别有一番风味哒   		   ",5,1, , , 
verana虾,2020-12-1420:38," 夜游秦淮河夫子庙～ 感觉去南京这个是个必去的景点，还是挺好逛的 要晚上去比较有意境，里面有很多吃的逛的，可以在附近吃吃东西逛逛街然后晚上看夜景 还可以在河边喝点小酒 时间充足的话最好是去游个船，慢慢欣赏夜景   		   ",4,105, , , 
只柴,2020-12-1418:41," 来玩夫子庙实景探秘特别文物调查，趁此机会好好在夫子庙景区观光游览了一番。一个下午的时间，走访了夫子庙景区内和周围几处历史景点，体会其中的历史蕴涵；通过解密游戏，了解历史文化知识，收获满满。这个探秘游戏好玩又有意义，今年年底结束，据说还会有第二部，期待期待。   		   ",5,3, , , 
工程师,2020-12-1401:18," 十里秦淮河，六朝金粉地。 十里秦淮，这里演绎了多少歌女佳丽、风流才子的传说与故事。在这里，不仅有着至浓至深的胭脂气，也沉淀着厚重的历史文化。来这里，可以阅读金陵的往日繁华，感受千年历史长河的纷繁。她穿梭于金陵城中，多年来梦中一道纤柔的身形，为这座六朝古都增添了多少色彩绚丽的传奇、和传颂千年的诗文。   		   ",5,32, , , 
吃七里,2020-12-1318:53," 虽然来之前，在网上看到大部分关于夫子庙的描述都不起很好，不过，这个记载了历代朝代繁华的记忆，去看一下吧。有“商女不知亡国恨，隔江犹唱后庭花”秦淮河，有江南贡院和夫子庙，还有这个乌衣巷，还记得吗，朱雀桥边野草花，乌衣巷口夕阳斜。旧时王谢堂前燕，飞入寻常百姓家。总结：这一天真的好冷，但是去的景点都不错，今天吃的东西我就不推荐了哈，一般般。   		   ",4,0, , , 
jinbao,2020-12-1312:51," 真的好逛(?▽?)，有吃有喝有南京独特风光，果然是隔江犹唱后庭花的地方，透着设计感和文艺底蕴，也有很多好吃的，小巷昏黄的孤灯，大巷五彩缤纷的花灯，有排排的小吃和饭店，既不无聊也不过于喧哗，时而安静时而繁华，正适合旅游！   		   ",5,2, , , 
Evievl,2020-12-1308:40," 烟笼寒水月笼沙，夜泊秦淮近酒家。  去南京必去的景点之一了！  秦淮河被称为南京的母亲河。历史上极富盛名！ 在南京秦淮河附近游玩了一晚上，走过秦淮河，走过夫子庙，走过江南贡院，两岸灯火通明，金碧辉煌，让人沉迷。一条又一条挂着花灯的船，从秦淮河桥下驶过。  秦淮河见证的事情太多太多了。   		   ",5,29, , , 
哎哟是小彤吖,2020-12-1300:02," 嘎嘎～旅游出行之南京??  这个景点我是真的疯狂打call非常值得一逛大家也不要吝啬毛爷爷哈是真的非常值得坐船游览一圈儿的两边的风景尤其是夜景简直美呆  这个景区在古秦淮风景一条街这里步行街夫子庙都在这所以旅游的小伙伴建议把这几个景点安排在一起玩耍免得走回头路我是去年腊月过来的可以说是南京很冷的时候了同行的小伙伴觉得贵还一度不想坐船认为岸边溜一圈就行最后架不住我的劝说最后还是买了船票游览一圈下来她特别兴奋直说幸亏坐船了不然白来了哈哈哈?   		   ",5,120, , , 
jiejie1028,2020-12-1222:58," 好不容易兄弟们凑齐了可以出去玩两天，南京好多年没来了，但还是熟悉的感觉，马路上绿树成荫，好多民国时期的老房子，但最让我流连忘返的还是夫子庙和秦淮河，很像上海的城隍庙，天天热闹的人山人海，晚上华灯初上再登船夜游秦淮河，回味李煜的经典诗句，感慨万千，总之这是一个美好的夜晚，希望疫情快快过去   		   ",5,2, , , 
一点一四,2020-12-1114:35,真的没有惊喜，同质化的商业街区没啥说的。,3,0, , , 
flewmercury,2020-12-1023:40," 和小伙伴们吃完晚饭大概8点半，他们说我第一次到南京可以去夫子庙秦淮风光带看看夜景，有兴趣还可以坐个船什么的。看着离酒店也不算太远，也看另外一些旅游小伙伴刷过这里，于是就过来了。 这里离夫子庙2出口大概步行5分钟左右，就会看到牌坊，里面就是一条步行街，上周六逛的时候银杏叶子还未掉，挺好看的，但手机渣，夜晚的效果拍不出来。 因为风太大，所以就没上船，沿着河两边散步，大概走了1.5小时就回去~游客还算蛮多的。   		   ",4,15, , , 
信雄智慧的小梅,2020-12-0923:05," 南京经典观光地打卡，经常来出差还是第一次好好游玩一番，夜景真的很美，疫情期间游客夜市络绎不绝的。 游船价格也是可以接受的，不太贵，在船上观光和在桥上的感觉完全不一样，建议来南京一定要游船，另外个人觉得秦淮河畔白天看着没晚上好看哦   		   ",5,0, , , 
今天吃点嘛,2020-12-0916:36," 整理以前照片，南京秦淮河 秦淮河是南京又一个著名景点，晚上去尤其绚烂多彩 当时真的是人很多，拥挤的很，夜景也确实漂亮，各种灯光闪烁，勾勒出秦淮河的身影，可以想见当年的繁华盛景，有闲情逸致的话也可以坐游船，体会一下当年才子佳人的感觉   		   ",5,100, , , 
长腿欧巴,2020-12-0907:26," 很美，南京之行的必备打卡地，很有特色，但是和老东门比有点商业化，一定打卡南京大排档，因为可以边吃饭边看游船，和外面的风景，很美，这个座位找不到可以问工作人员，一定打卡美龄粥，味道很特别美容养颜，游船没有做，感觉没什么特别的   		   ",5,0, , , 
慢慢有江南,2020-12-0623:53," 一共来了2次，一次11月，一次4月，还是春天比较美，人也比较多，秦淮河游船必须要体验的吧，来早了，所以在星巴克坐了会，充了会电，转一圈时间不长不短，全程还会给你介绍整个秦淮河的历史，春天来没有游船，但是风景很美。   		   ",5,1, , , 
一只帅萌,2020-12-0621:50," 住在了一个绝佳的地理位置！酒店选在了秦淮河边上的河景房。推开窗就能看到秦淮河。所以这几天闲的没事就下来溜达一圈。 南京不愧是六朝古都，很有底蕴的一个城市。夜游秦淮太浪漫了??感受无限金陵风光。因为住在秦淮河边上待了两天。白天人会稍微少一点，到了晚上人非常多。拍照的好位置都要排队哈哈 来南京游玩，秦淮河值得一去！我爱了！   		   ",5,19, , , 
陳七七,2020-12-0600:07," 每次来都没有好好拍拍相片这次来竟然下起了下雨  特地选择了非周末来的还好人不多  晚上的夫子庙要比白天好看很多灯光也很绚烂  也有很多人选择了夜游秦淮河六朝古都也是可以看得见曾经的繁华两边有很多小巷子可以逛逛看看夜景   		   ",5,33, , , 
