用户名,时间,内容,星级,是否有图片
娜爷专属,2023-10-31 发布点评,非常的震撼,5,是
YASCM,2023-10-30 发布点评,景色很好看,5,是
M26****6458,2023-10-29 发布点评,值得一去！,5,是
匿名用户,2023-10-29 发布点评,好好好好好,5,是
匿名用户,2023-10-28 发布点评,好好好好好,5,是
匿名用户,2023-10-28 发布点评,值得去看，,5,是
300****630,2023-10-26 发布点评,非常满震撼,5,是
M43****3522,2023-10-25 发布点评,好好好好好,5,是
138****0630,2023-10-24 发布点评,没啥可说的,5,是
琴筝流隙,2023-10-24 发布点评,很不错的啦,5,是
开车旅游去,2023-10-23 发布点评,风景如画美,5,是
开车旅游去,2023-10-23 发布点评,风景如画美,5,是
开车旅游去,2023-10-23 发布点评,风景如画美,5,是
开车旅游去,2023-10-23 发布点评,风景如画美,5,是
开车旅游去,2023-10-23 发布点评,风景如画美,5,是
开车旅游去,2023-10-23 发布点评,风景如画美,5,是
奇奇忠粉,2023-10-23 发布点评,很值得去。,5,是
_WeCh****18789,2023-10-22 发布点评,值得一去，,5,是
_WeCh****18789,2023-10-22 发布点评,值得一来。,5,是
M23****2964,2023-10-21 发布点评,很好玩推荐,5,是
_WeCh****708740,2023-10-20 发布点评,很好很哇塞,5,是
_WeCh****708740,2023-10-20 发布点评,很开心愉快,5,是
焕燃一心,2023-10-20 发布点评,风景挺好。,5,是
匿名用户,2023-10-17 发布点评,性价比较高,5,是
匿名用户,2023-10-17 发布点评,性价比较高,5,是
M39****735,2023-10-17 发布点评,不错的选择,5,是
M01****97,2023-10-15 发布点评,惊艳，庄严,5,是
M01****97,2023-10-15 发布点评,惊艳，庄严,5,是
M58****475,2023-10-15 发布点评,好好好好好,5,是
M22****483,2023-10-13 发布点评,值得去走走,5,是
_HX523****378090,2023-10-13 发布点评,环境很不错,5,是
_HX523****378090,2023-10-13 发布点评,环境很不错,5,是
_HX523****378090,2023-10-13 发布点评,环境很不错,5,是
M37****170,2023-10-11 发布点评,值得推荐！,5,是
205****005,2023-10-07 发布点评,值得一游！,5,是
202****720,2023-10-06 发布点评,好好好好好,5,是
M27****265,2023-10-05 发布点评,特别震撼！,5,是
M27****265,2023-10-05 发布点评,特别震撼！,5,是
M27****265,2023-10-05 发布点评,特别震撼！,5,是
M27****265,2023-10-05 发布点评,特别震撼！,5,是
M27****265,2023-10-05 发布点评,特别震撼！,5,是
300****439,2023-10-05 发布点评,值得去看看,5,是
300****439,2023-10-05 发布点评,值得去看看,5,是
300****439,2023-10-05 发布点评,风景值得看,5,是
300****439,2023-10-05 发布点评,很好很不错,5,是
莉利娅,2023-10-04 发布点评,景色宜人。,5,是
M24****4236,2023-10-04 发布点评,值得一去。,5,是
fq****j,2023-10-04 发布点评,佛教圣地！,5,是
fq****j,2023-10-04 发布点评,佛教圣地！,5,是
fq****j,2023-10-04 发布点评,佛教圣地！,5,是
fq****j,2023-10-04 发布点评,佛教圣地！,5,是
匿名用户,2023-10-02 发布点评,大气上档次,5,是
wan****g999,2023-10-02 发布点评,好好好好好,5,是
wan****g999,2023-10-01 发布点评,好好好好好,5,是
_WeCh****065915,2023-10-01 发布点评,大气，震撼,5,是
夏天,2023-09-30 发布点评,哈哈哈哈哈,5,是
kyhc,2023-09-27 发布点评,有点贵了。,5,是
永永远远冬天,2023-09-25 发布点评,很好很好好,5,是
灵域殿,2023-09-21 发布点评,好好好好好,5,是
M26****8736,2023-09-21 发布点评,人太多了。,5,是
醉后的温柔 ,2023-09-14 发布点评,丰常满意哦,5,是
hh9298,2023-09-01 发布点评,总体还可以，只是标志不太清楚，地宫找了半天。只要跟着人群走，穿鞋套的地方就是地宫入口了。建议西门入，东门出，不需要坐景区内摆渡车。,5,是
M01****97,2023-08-29 发布点评,佛顶宫很惊艳，就是走的有点太累了，孩子有点情绪。各大购物站缺少冰淇淋的补充，走到最后一个才买到，这个有点不友好了。总体还是不错的。,5,是
M13****738,2023-08-20 发布点评,可以可以可以可以可以可以可以可以可以以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以,5,是
匿名用户,2023-08-17 发布点评,虽然价格不低，但是确实是特别美，特别值得参观，满满的震撼，下次一定还会带着家人们一起再去参观，去感受美和内心的澄澈以及文化的沉淀。,5,是
M56****0626,2023-08-02 发布点评,值得一去。,5,是
老八半仙,2023-07-29 发布点评,景色很美，就是爬山太累，上山做游览车就好了，我们当时目测排队人太多，景区喇叭广播要排队40分钟，我们就选择爬山。佛顶宫真的很震撼！,5,是
皓嗲,2023-07-25 发布点评,很值得一去,5,是
M19****939,2023-07-18 发布点评,这是一个好评摸板，因为本大佬很懒不想每个产品都写好评所以特地写下这个模板，但是牛首山很好很漂亮，就是人比较多走的路比较多，还是值得,5,是
yuka大魔王,2023-07-09 发布点评,景区离开市区比较远 打车前往 整体游玩体验尚可 非常能出大片 就是天实在太热 室外部分没有太多遮阳的地方  短驳车点等待时间比较久 短驳车费用略高,5,是
187****8121,2023-05-22 发布点评,里面真的好大??但确实很好玩，也很震撼，值得一去。,5,是
梦如蝶,2023-10-21 发布点评,方便 快捷,5,是
135****1724,2023-08-23 发布点评,去的那天太热了，有点中暑的感觉。去游客中心问有没有藿香正气液的时候，既然没有。针对南京这种暑假天气，这种景区还是需要准备一点的。,5,是
135****1724,2023-08-23 发布点评,去的那天太热了，有点中暑的感觉。去游客中心问有没有藿香正气液的时候，既然没有。针对南京这种暑假天气，这种景区还是需要准备一点的。,5,是
吃锦鲤的戚先生,2023-08-11 发布点评,据说是斥巨资打造的景点，一定要前来看一看，牛首山和金陵小城有连票，性价比很高。牛首山确实很美金陵小城的夜景也很不错，表演很好看哦,5,是
M43****1841,2023-08-08 发布点评,"服务：非常好
环境：非常好
卫生：干净整洁
设施：新颖
整体评价比较高，值得推荐一下
平台价格透明，可多种选择对比，非常满意的一次入住体验",5,是
M43****1841,2023-08-08 发布点评,"服务：非常好
环境：非常好
卫生：干净整洁
设施：新颖
整体评价比较高，值得推荐一下
平台价格透明，可多种选择对比，非常满意的一次游玩体验",5,是
上官向日葵,2023-07-21 发布点评,很壮观，值得去参观，需要有半天的行程，备好食物，上山可以有坐车，走也不远。外观和里面都是很壮观。就是假期人太多。时间长可以多走走,5,是
e08****02,2023-06-22 发布点评,豪华震撼，难得一见的人文景观。以前我对人文景观不感兴趣，但牛首山绝对值得一看超出想象的。,5,是
云中君丶,2023-05-23 发布点评,下雨的时候去的，感觉另有一番韵味，可能出太阳的时候会更美！??·??·??*?? ??ε(*?ω?)_/?:?☆(?ˉ??ˉ??),5,是
M40****220,2023-05-01 发布点评,去塔上，上楼梯电梯停驻不开就算了，上下楼梯也没有任何分流引导，楼梯很窄，人流量很大，危险系数蛮高。厕所很脏，也没有及时搞卫生……,5,是
_m13****0489,2023-09-14 发布点评,这个景点非常好，给人的震惊无法用言语形容，绝对值得一游，实在是太美了，拍照也非常出片，开拓眼界，玩的非常开心，来南京必到的景点,5,是
M24****2973,2023-09-09 发布点评,还行，景区挺大的，大榴莲很大，拍照很好，里面好几层，要走一万多步。建议坐车东门进到顶，转完走下来看看风景。,5,是
匿名用户,2023-09-07 发布点评,暑期周末人很多，排队进去，排队上车，拍了一个多小时，热的全身是汗，风景来说还是挺不错，碰上人多真的体验不好，还是建议坐车上去。,5,是
_WeCh****56135,2023-08-30 发布点评,总体来说还不错，风景秀丽，空气清新，环境优美，有山有水，值得打卡好去处，景区内还有接送班车，对于带小宝宝出门的人来说还是不错的,5,是
匿名用户,2023-08-29 发布点评,挺好?踮起脚会缩短爱的距离，这样会不稳定；弯下腰获取平和，这样会很累；平视周围的景色吧，寻找美好，制造快乐，这，就是你的世界。,5,是
139****4900,2023-08-20 发布点评,牛首山还不错，景色也好，就是物价高的离谱。其实车可以通上去，饮料这些东西没必要那么贵。,5,是
小静1124,2023-08-20 发布点评,家门口的宝藏旅游点，不过现在人太多了，票价也贵,1,是
十年走遍天下,2023-06-17 发布点评,令人叹为观止的佛教文化胜地！精美绝伦的建筑艺术，与真山真水的自然环境相得益彰，邻近南京城郊，交通便利，门票价格适中，值得再去！,5,是
Bree郑,2023-05-21 发布点评,非常震撼。就是里面公交车有点贵。一公里十块钱。,5,是
归于桐,2023-05-18 发布点评,不错不错，非常不错，呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼,5,是
匿名用户,2023-08-23 发布点评,人性化扶梯上山，对于带着孩子老人旅游特别的好,5,是
陈煜志,2023-08-11 发布点评,人很多，景区很大，从东门到佛顶宫需要走40分钟左右，做景区大巴车10元，但是要排队，排队也要30分钟，建筑很震撼，不虚此行！,5,是
朋老大,2023-07-28 发布点评,牛首山上的佛顶宫建筑特别宏大漂亮，堪称一绝。,1,是
微笑的岱圿,2023-10-08 发布点评,"南京第一站牛首山，值得一去，也是拍照打卡圣地。
设计震撼！！！",5,是
小多多2011,2023-10-05 发布点评,"值得去，非常的震撼。。
10.1的时候不建议去，人太多了，大菠萝这边拍不出效果，需要自己找机会，但一旦拍了就很出片。
里面有6层，每层也都很震撼",5,是
匿名用户,2023-09-20 发布点评,就是门票太贵了，进去又要坐观光车，景点是很漂亮的但是价格有点高，可能是我的问题不是票的问题！10点佛顶宫有一个什么仪式没赶上，看看还是值得的,5,是
M25****4769,2023-07-31 发布点评,"冲着佛顶宫去的，不虚此行！
要说大小穹顶让眼前一亮，进入后佛涅槃卧像更是惊艳，准确的说是整个大厅的设计每一处细节都非常讲究，配上柔和的紫色系灯光和舒缓的音乐，让浮躁的心得以宁静。地下供奉着释迦牟尼佛顶骨舍利的宫殿金碧辉煌又庄严肃穆。
大师之作??",5,是
匿名用户,2023-11-01 发布点评,1F有360°旋转的卧佛，地下五层的倒圆锥体塔里，供奉着舍利子，走道/牆壁/天花板有佛像或壁画，中午吃素斋的餐厅也很宽敞，很庄严的道场。,5,是
第二好看,2023-10-15 发布点评,挺不错的，场景很震撼，作为佛教信者，很喜欢，妈妈也一直惊叹！下次还会去的，虽然门票涨价到145了，但是不虚此行！本地人年卡比较合适了。,5,是
M47****9433,2023-10-10 发布点评,大榴莲一定要去，地宫一定不要错过，外面的走廊也不能放过,5,是
小多多2011,2023-10-05 发布点评,"不愧是打造了40个亿的宫殿，非常得豪华。。
那个塔，实在是爬不动了，所以没上去。
大菠萝里面有6层，地宫一定要买一套明信片，才能逐步打卡。",5,是
匿名用户,2023-09-28 发布点评,风景优美，视觉震撼，真的非常震撼，南朝四百八十寺，就是金陵的所在地，&#39;在世界上应该只有中国能够建造出如此宏伟的建筑，而且能够运营下去。,5,是
匿名用户,2023-09-28 发布点评,风景优美，视觉震撼，真的非常震撼，南朝四百八十寺，就是金陵的所在地，&#39;在世界上应该只有中国能够建造出如此宏伟的建筑，而且能够运营下去。,5,是
M32****0238,2023-07-24 发布点评,历史文化内涵丰厚，历史文化爱好者必打卡之地。,1,是
M35****5971,2023-07-18 发布点评,很值得去看一看，里面还是挺漂亮的，主要有电梯，可以省走很多路哦。里面有各种各样的佛像，地下一共六层，里面也超级凉快，还不怕晒,5,是
还差五毛钱先生??,2023-07-15 发布点评,还不错，道教文化比较浓厚，但是玩的趣味少一些,5,是
静静的ang,2023-07-12 发布点评,拍照一般，可以说去了让你视觉震撼感超强，好评,5,是
R致青春,2023-05-13 发布点评,牛首山，有佛顶宫，佛顶塔，气场强大，恢宏壮观。建筑内部现代，又能体现法相庄严，置身其中，真的可以用震撼来形容，内心充满法喜。,5,是
GD.C,2023-05-04 发布点评,风景优美，空气清新。全程步行游览3小时左右。,5,是
90****969,2023-05-03 发布点评,提前一天买票比现场便宜了10块，去时上山坐车，下山步行还可以看未逛的景点，虽然是人造景观，但是很值得游玩，造型别致，美轮美奂,5,是
M50****2118,2023-08-24 发布点评,南京好玩的地方，就在家门口，爬爬山很不错。,1,是
wuliheiny,2023-08-21 发布点评,花重金打造的牛首山，镇寺之宝是佛顶骨舍利！,1,是
陈煜志,2023-08-11 发布点评,景区很大，走路很累，今年暑假到处都很多人，需要排队，拍照也都是人，建议上午早点去，要不然真的很热，体验感很不好。物有所值！,5,是
陈煜志,2023-08-11 发布点评,气势磅礴，南京最近排名第一的网红打卡景点，提前一天订票省10元。这个暑假去的人超级多，各种排队，带孩子去的，很累但是值得。,5,是
_WeCh****07892,2023-07-24 发布点评,人真的太多了，很难找到没有人的景。只参观了卧佛，地宫应该没开放，找不到。建筑很有设计感，从西门入，东门入要多走1200米。,5,是
Car****983,2023-07-22 发布点评,有接驳巴士是不错的安排，要不然走路很累，建筑设计唯美，堪称一流,5,是
