用户名,时间,内容,星级,是否有图片
花草水语0503,2020-11-21 发布点评,我个人认为中山风景区是南京最好的景区，风光秀丽，古迹众多。建议的游览路线是美龄宫––&gt;明孝陵––&gt;中山陵+音乐台––&gt;灵谷寺，如要悠闲游览，需要一整天的时间。11月中下旬，银杏金黄，满山红叶的季节最美。今年秋天江浙一带干旱少雨，加上气温偏高，好多红枫没等变红就干枯了，景色稍逊以往,5,是
漂泊的小草,2020-04-15 发布点评,天气晴朗游紫金山，呼吸大自然的香气，锻炼肺活量，疫情憋在家很长一段时间了，出来透透气，在绿色的世界里，偶尔停下脚步，细细品味它的秀美，站在紫金山顶，望着紫金山山脉蜿蜒如龙，中山陵，灵谷塔就在山正中间龙尾处，热闹的南京城一览无余，玄武湖尽收眼底，走在路上看到攀岩爱好人，年轻的动力十足，一个人晒着暖洋洋的太阳，非常惬意。,1,是
山在穷游,2020-02-10 发布点评,来了那么多次钟山风景名胜区，这一次是转的最齐全的一次，因为这一次仅仅是自己一个人，而且时间刚刚好，一天的时间把这里面的秋色给看了个够。特别是银杏和法国梧桐正在美丽的时候，推荐大家如果有时间的话，一定要选择秋季来这里，不信你可以看我上传的图片。,1,是
dabao,2019-07-29 发布点评,钟山风景名胜区位于南京市玄武区紫金山，是南京有代表性的旅游景区、国家5A级旅游景区。钟山风景区以中山陵、明孝陵和灵谷寺为主，分布各类名胜古迹多达200多处，84个可供游览景点。比较有名的包括中山陵、明孝陵、美龄宫、梅花山、紫霞湖、音乐台、灵谷寺、紫金山天文台等。钟山绿化比较好，而且时不时就能赶上花期，各种颜色的花开的也不错。,0,是
M25****7242,2018-02-27 发布点评,这个值得一看，我花了一天时间，还是不够，在前一天手机上购联票，当天早上乘二号线到苜蓿园下车，出站就是风景区，欣赏了梅花山，接着去明孝陵，看看曹雪芹的红楼梦，走走雕塑道，然后去四方城，美龄宫，中山陵，音乐台，到灵谷寺已经3点多了，匆匆忙忙看看就回宾馆了，所以最好是打算二天，里面的景观很多，,0,是
vivienvivien,2018-02-17 发布点评,南京紫金山，也叫钟山风景区。 说到明朝和民国，就绕不开紫金山。原因很简单，明朝开国皇帝朱元璋，民国第一任大总统孙中山，都葬在紫金山，这也是钟山风景区最知名的两大景点--明孝陵和中山陵。 这里要明确一下，紫金山，钟山，指的是同一个地方。紫金山和钟山都是古已有之的名字，而中山陵在钟山风景区内，和钟山的名字来历没有半毛钱关系。 钟山风景区，名气最大的是中山陵，而我觉得最美的是明孝陵、美龄宫、梅花山一带，那是有颜值的历史。,0,是
M12****410,2017-09-29 发布点评,和男朋友第一次到南京玩儿，所以打算把著名的景点儿都玩儿个遍。之前做好的攻略外加一点儿建议，所以决定花一天时间游览钟山风景区。在网上订票要比实际少好几十块钱，特别好。实地到那里一天时间满打满算从白天逛到了黑天，一天的体力消耗量特别的大，主要是爬山，徒步转换到另一个景点。但是对于我俩特别喜欢走路的人来说，也就感觉有些累而已。套票包括梅花谷，中山陵，明孝陵，灵谷寺，音乐台和美龄宫，对于都想游览一遍的人来说，套票特别的实惠，但是要特别注意规划。我们从取钱点进入园区之后除了游览，拍照就是走的，真的没有太多的停留，但是时间还是有些紧张。但是如果你花钱做个小火车什么的，应该还是挺够的。一整天的游览下来，痛并快乐着。网上订票除了便宜就是不用排队拿票，但是不太好的一点就是貌似只能在一个指定的地点取票，然后坐地铁到那里还要走上小400米的路程，进去之后只能生穿梅花谷，还要走很久才能到达比较有名的明孝陵或者中山陵，对于冬天梅花还没有盛开的时候去玩儿的人，梅花谷显得或许空旷和荒凉。,0,是
天边角落,2016-04-03 发布点评,钟山风景区景点比较多，因为时间关系就逛了中山陵这景点。钟山风景区的特点是人文和自然风景的有机结合，在欣赏自然美景的同时，了解历史文化。是去南京旅游不错的目的地。,0,是
WW711,2015-10-27 发布点评,明代和民国历史之旅，景区很大，虽然门票有优惠但每个景点之间需要电瓶车换乘，十元一位也算不便宜。但整个景区充满历史的痕迹还是值得一游，中山陵大气磅礴，明孝陵庄严肃穆，最喜欢音乐台，小小的，但看起来赏心悦目。灵谷寺因为明孝陵和国民革命烈士陵墓反复迁址两次，景区没有僧人强买香火还是值得表扬吧。,1,是
M30****0359,2023-02-02 发布点评,很一般一般，还被坑了，100的全天车票,5,是
刘一圈,2020-11-13 发布点评,***寓所值得去看看，景色超美！,5,是
118****608,2021-10-02 发布点评,陵园区很大，风景优美，绿化做得好，空气清新，十一天气虽然热，但树荫下凉爽,5,是
西山云汀,2020-11-29 发布点评,看云看山看树，秋色正浓，美不胜收,5,是
M57****6294,2023-08-10 发布点评,服务非常差。，不问他也不说。,5,是
M32****8566,2021-03-29 发布点评,景区很大，一天玩下来相当累。,5,是
E26****72,2021-02-16 发布点评,11月份最美的季节来的，人又不多，天气也好，满山的红叶，美得醉心。只是整个风景区全靠走下来的累惨了。下次还是要坐电瓶车。可惜手机里的照片都删掉了。,1,是
她叫钱瘦瘦,2021-07-01 发布点评,风景很好，适合情侣出游，客栈也便宜，古镇很大门票也不贵，周边先吃也很多。风景很好，适合情侣出游，客栈也便宜，古镇很大门票也不贵，周边先吃也很多。,5,是
M47****7677,2021-06-11 发布点评,建议先去明孝陵和美龄宫，然后再去中山陵，音乐台，最后去灵谷景区。,5,是
M21****361,2021-01-30 发布点评,深冬的燕雀湖美的令人窒息,5,是
_WeCh****02711,2022-08-17 发布点评,钟山风景区范围比较大，风景挺好看的。就是夏天来，实在是太热了。,5,是
_wech****045076,2021-04-21 发布点评,风景很棒，这个季节银杏红枫都是美美美的，关太久被放出来就是这样，看个落叶都很激动，各种角度拍照哈哈哈。钟山真的很大，我们看到中山陵那高高的台阶，果断放弃了上去的念头，然后去了明孝陵。,1,是
E12****44,2021-04-19 发布点评,打卡必去，人文历史。风景优美！各具特色，规模宏大，非常有意思。,5,是
牛仔不忙3366,2021-04-16 发布点评,景区很大，一早进去后全程步行，下午三点多才出来。几个大景点都逛到了，空气很好，慢慢走慢慢看，比较休闲。,5,是
执笔书涵,2021-03-13 发布点评,时间来晚了，梅花已凋谢,5,是
M40****695,2023-01-26 发布点评,景交车拥堵排队时间长,5,是
zpcwuhao,2022-01-03 发布点评,51人是真的多到爆炸……而且没有包含中山陵的票，有点缺失……,5,是
fionchen1979,2021-05-04 发布点评,钟山风景区离市中心不远地铁过来很方便，来之前也看过攻略所以知道购买景区车票是节省体力的好方式，我是购买了景区联票又想自由在景区行动，所以我买了景区观光车套票50元/人，以手环形式戴手上可以自由乘车的了，还包括景点内部的观光车还是很方便的,1,是
M32****8021,2021-04-06 发布点评,很大，走的很累，需要穿双舒服的鞋子，备好水，早点去，带点吃的,5,是
PZJX,2021-01-15 发布点评,明孝陵的性价比不高。,5,是
mongoche,2020-11-16 发布点评,位于南京市玄武区的钟山(紫金山)是江南四大名山之一，也是南京最魔幻又绝美的迷宫，钟山有珍藏着无数的美景，每处都有极高游览价值，推荐去走一遍。,1,是
刘一圈,2020-11-13 发布点评,景区超大，景色超美！,5,是
Ben我们相遇又告别,2020-10-23 发布点评,"我是Ben叔叔，我在南京钟山风景区游荡。
你有你的人生，我有我的旅程.....在耳麦的歌声中，行走南京。钟山风景区不是一个景点，而是把很多单独景点集合在一起。里面包括明孝陵，中山陵，美龄馆等，有些地方要钱，有些地方不要钱。
但是其实完全没有必要玩太久，一天即可，所以建议坐观光车，因为路上没有所谓的好风景，就是大树而已，并且各个景点之间距离有点远的。景点玩也没有什么玩的，基本都是一栋楼而已。
我是Ben叔叔，半日游遍钟山风景区。",1,是
_WeCh****541818,2020-08-31 发布点评,体验很好，景色不错，值得推荐，有趣好玩，景区很大，跑了总共三万八千步，腿都快麻了，钟山景色很美。别忘了去中山陵哦。强推灵谷塔，登高望远360度眺望钟山全貌，非常舒适。灵谷景区很多景色有日漫的feel... 八月底游客不多，南京天气凉爽，适合出行。,5,是
山在穷游,2020-01-26 发布点评,钟山风景区可能对很多朋友来说不是很熟悉，大家更多熟悉的是中山陵风景区。其实中山陵风景区就位于钟山风景区内，整个景区还包括了明孝陵等其他景点。这个风景区最美的季节是在秋季，因为在山里面有很多的银杏树和法国泡桐，秋天的时候他们都变成了金黄色，显得格外的美丽。,1,是
118****228,2019-08-30 发布点评,这次南京行，先住古南都逸居酒店（夫子庙），出门坐三号地铁转二号地铁苜蓿园站下，出站口就是风景区小火车卖票处（如有老人和小孩建议买包车票景区太大），先到美龄宫，在当时很奢华，然后步行明孝陵（这个景区内有小电瓶车，每人三十元，有点小贵，感觉不值，不在50元不限次内），游完这儿，估计己到中午，坐车去灵谷寺，建议去吃素斋，就在灵谷寺旁，用完斋后游灵谷寺，再坐车去中山陵和音乐台（这两个景点紧挨着，中山陵须提前一天预定），游完这两个景点，基本累成狗啦！坐小火车回到地铁站，结束。景区联票最好预定，拿身份证通关就行。,5,是
爱喝柠檬茶,2019-06-11 发布点评,最好是购买套票，这样可以方便游览，里面超级大，真的是走疯的节奏，景点太多，只能挑着去，中山陵可是最多人的，台阶也坐着不少，不过就是有个广场，音月台，明孝陵相对比较清幽，梅花扑鼻真的让人心醉，灵谷寺是由朱元璋御笔封号的，供奉着玄奘的佛像，下一站可以选择美玲宫，那里种满了梧桐树，自然风光美，很值得去探索一下。,0,是
_GBJ45****1804070,2019-02-16 发布点评,景区服务完善，景点观光车设置的非常好，带娃带老人的同志们可以购买畅坐票。中山陵景区需要提前预约 不要钱，音乐台10元门票主要去喂鸽子的。灵谷寺的塔可以登高望远。明孝陵景区最大，可以细细评味，美龄宫是我最喜欢的地方，真的漂亮。,0,是
憨小豆,2018-04-09 发布点评,应该用最少两天的时间来溜达这里，一天真的有些走不完，走不好。本地人说，在钟山景区住很好的，安静，空气好，每天清晨叫醒你的声音就是鸟叫。而我个人也认为这里很好。休闲好去处。我朋友更夸张，居然要自己搭帐篷在这里住。,0,是
M60****462,2023-09-30 发布点评,景区非常非常的大，必须电动车或者观光车，要不真的费腿，节假日排队人很多，留出排队的时间，半天时间逛不完，一定要一整天的安排,5,是
M47****5093,2023-07-28 发布点评,园区很大，交通很方便，景点很多，风景优美。,5,是
M50****0526,2023-10-09 发布点评,几个景点就是远点，还好有摆渡车，不然一天真的来不及，因为有老人孩子一起所以也没有玩过来，只是大概看了看，有机会在来玩玩。,5,是
M50****0526,2023-10-09 发布点评,几个景点就是远点，还好有摆渡车，不然一天真的来不及，因为有老人孩子一起所以也没有玩过来，只是大概看了看，有机会在来玩玩。,5,是
118****146,2023-10-06 发布点评,景区内交通不方便，要想好好玩除非住在景区内，景区内的景点如果装修改造要广泛公示，不要等交了钱才让人知道（例如中山陵音乐台）。中山陵免费，但是预约渠道太少（能找到的预约是含讲解收费的），到了想预约都约满了，白来一趟,5,是
