用户名,时间,内容,星级,是否有图片
ICEICE1125,2023-01-08 发布点评,夜景美不胜收，沿河两岸有美食，听前游船上的呻唱，喝着小酒，品着美食，观着夜景，很美很浪漫！,1,是
Genli,2022-11-09 发布点评,南京传统上最热闹的地方，孔庙等也在那里......,1,是
微风一般的感觉,2022-10-25 发布点评,南京最有名的景点就是夫子庙的秦淮河畔，目前秦淮河畔已经形成了有规模的旅游点叫做秦淮风光带。,1,是
_m13****4654,2023-04-02 发布点评,秦淮河畔 风光旖旎 各色人等 争相来拜 好不热闹 南京六朝古都 胜在千秋万岁 我等今日到此一游 流连忘返,1,是
艾改改,2023-01-14 发布点评,秦淮河经过多年治理，现在水很清澈，周围的建筑也重新翻修了，晚上有灯，有船，有时候还有表演,1,是
苍龙七秀,2022-11-20 发布点评,非常漂亮的地方，非常好玩的地方，一定要过去玩玩。,1,是
会飞的鱼么么,2022-10-29 发布点评,"【景色】非常不错，晚上夜景很美
【趣味】适合拍照打卡，汉服出行
【性价比】很不错，有各种小吃",1,是
流云雪心,2023-02-16 发布点评,值得一去的地方，人很多很热闹，好吃好玩的也很多,1,是
言尔有信,2022-12-14 发布点评,"【景色】十里秦淮，文人雅士
【趣味】大成殿，江南贡院
【性价比】金陵十二钗
值得来多次的地方",1,是
wjdlilin,2022-12-05 发布点评,这里是南京最热闹的地方，疫情过后就再也没有去过了，就盼着疫情快点结束，好好去看看夜景！,1,是
King承诺,2022-10-28 发布点评,秦淮河边还是风景不错的，特别是天气晴朗的时候很舒服，还可以感受历史的韵味，可以细细品味,1,是
豆爸一家,2023-03-25 发布点评,这两天到南京开会，正好是早春二月，欣赏一下秦淮风光。可惜天公不作美，连续几天阴雨，而且气温也降下来了。不过秦淮灯会还真的不错，据说平常人很多，这几天下雨人少了很多！,1,是
_m13****4654,2022-12-31 发布点评,夫子庙是古人拜拜的地方 是大家一起集合聚会的地方 汇聚了各种美味可口的小吃 玩耍 逗乐 啥都有,1,是
天天呀shshs,2023-01-26 发布点评,小吃很好吃 梅花糕 鸭肠串都好吃 很开心服务很好很满意很开心服务很好吃火锅剩的牛肉面馆陶,1,是
无界经典,2023-01-02 发布点评,南京夫子庙的那家好吃，他家的东西都是我的最爱，特别是肉夹馍，又香又脆，肉也很多。赞,1,是
温达文冯梦龙,2022-12-24 发布点评,商业气息有些浓，物价偏高，但是景点布局古色古香，还是能看到一些人文景观的再现。灯会时人山人海，每年都如此，值得去，但不推荐凑热闹，一是疫情下不安全，而是避免踩踏。,1,是
黑骑士40,2022-11-16 发布点评,不错，不错，不错，到南京必到的景点，十里秦淮步步一景，晚上的夜景就更不用说了。简直就是人间仙境。不过由于疫情问题，现在的夫子庙已经落寞很多了，,1,是
1862190****,2023-03-28 发布点评,这个景点交通方便，离地铁站很近，里面有很多好玩的，小孩子很喜欢，希望下次再来里面,1,是
clwk,2023-01-11 发布点评,"this is a very good place, i think I can do it. ....",1,是
Summercaac,2022-10-15 发布点评,夫子庙秦淮风光带位于江苏省南京市秦淮区，其中夫子庙是中国第一所国家最高学府、中国四大文庙之一，中国古代文化枢纽之地、金陵历史人文荟萃之地，不仅是明清时期南京的文教中心，同时也是居东南各省之冠的文教建筑群。,1,是
yoyo,2022-09-28 发布点评,夫子庙秦淮风光带位于江苏省南京市秦淮区中部，以夫子庙古建筑群为中心、十里内秦淮河为轴线、明城墙为纽带，串联起众多全国重点文物保护单位和文物古迹，面积4.69平方千米，东起东水关，西至西水关（今水西门），分为夫子庙-白鹭洲景区、老门东-老门西景区、大报恩寺-金陵兵工厂景区、朝天宫-评事街景区,1,是
M44****148,2022-09-25 发布点评,位于南京市秦淮区，以夫子庙古建筑群为中心、十里秦淮为轴线、明城墙为纽带，以儒家思想与科举文化、民俗文化等为内涵，集自然风光、山水园林、庙宇学堂、街市民居、乡土人情、美食购物、科普教育、节庆文化于一体，是南京历史文化荟萃之地！,1,是
积少成默,2022-07-08 发布点评,南京秦淮河畔，以灯船最为著名。河上之船一律彩灯悬挂，游秦淮河之人，以必乘灯船为快。秦淮风光以夫子庙为中心长5公里的秦淮河风光带既是南京最大的娱乐场所，也是一个游人如织的景点。“十里秦淮”指的是昔日秦淮河一带的繁华，这里曾经商贾云集、人文荟萃，历代都用“风华烟月之区，金粉荟萃之所”来形容。,1,是
richardgym,2022-06-28 发布点评,非常不错的地方值得大家逛一逛！～～～～～～～…………～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～,1,是
五岳寻仙不辞远一生好入名山游,2022-06-27 发布点评,旧时王谢堂前燕，飞入寻常百姓家。秦淮河畔 最是江南富庶繁华所在，去科举博物馆看看古代读书人的考试场所，尤其是夜晚来临，两岸灯火通明，人流如织，商家的吆喝叫卖声充斥两耳。各种老字号小吃可以品尝古都的千年沉淀，不来这里，怎能得见南京之美？,1,是
丸子露一号,2022-06-03 发布点评,这个地方真是适合各种场景，之前跟爱人一起来，现在带小孩一起来，每一次都有新的体验，非常棒这个地方真是适合各种场景，之前跟爱人一起来，现在带小孩一起来，每一次都有新的体验，非常棒这个地方真是适合各种场景，之前跟爱人一起来，现在带小孩一起来，每一次都有新的体验，非常棒这个地方真是适合各种场景，之前跟爱人一起来，现在带小孩一起来，每一次都有新的体验，非常棒,1,是
118****398,2022-05-11 发布点评,作为外地人南京秦准河风光带夫子庙是去得较多的地方，个人感觉盛夏的夜晚和正月十五元宵节去的体验是最好的，元宵节每年有灯展，去的时候特别有古代春节闹花灯的氛围，盛夏的夜晚吹着凉风，游游湖观观景别有一番风味在心头。,1,是
小猪罗比,2022-05-07 发布点评,"·南京夫子庙即孔庙，是中国四大文庙之一，始建于公元1034年，由东晋学宫扩建而成。
·夫子庙建筑群主要由孔庙、学宫、江南贡院荟萃而成，是秦淮河畔的标志性建筑。
·夫子庙前的石栏杆为明正德年间所建，是夫子庙建筑群中唯一保存最好的古代建筑，其中的大照壁全长110米，是全国照壁之最。
·景区有时会举办一些民俗活动，灯会等等。也会有各式各样的小吃让大家选择。",1,是
s****bm,2022-04-16 发布点评,南京必到的打卡地，代表着金陵过去的风姿，秦淮河夫子庙贡院瞻园愚园白鹭洲……因为姑妈姑夫在南京大学工作，从4岁第一次去，现在我已近60岁了，这些年也逐步已从原来的古朴陈旧沧桑中变得繁华与商业。但这里毕竟孕育出太多的人物历史文化，底蕴深厚，单单从地理名称就品味到，不乏是南京最红最火的游览观光景点,1,是
erickwok,2022-04-12 发布点评,夫子庙秦淮风光带位于南京市秦淮区中部，是南京乃至全国闻名的5A级风景旅游区，这里不仅有明城墙等文物古迹，而且以民俗文化等为内涵，集自然风光、山水园林、庙宇学堂、街市民居、乡土人情、美食购物、科普教育、节庆文化于一体，不仅是南京历史文化荟萃之地，也是中国最大的传统古街市。,1,是
匿名用户,2023-10-02 发布点评,人太多了，玩不起来,5,是
为爱痴狂qq,2023-04-03 发布点评,这家景点就在我们的单位隔壁，作为老秦淮的古色古香的风貌还是相当不错的，值得一玩,1,是
风继续吹2018,2023-01-23 发布点评,文化网活动火热 给出非常有古建筑的特色 和人文景观设计理念结合实际行动表示十分满意,1,是
大花花是发发呀,2023-01-13 发布点评,夫子庙还是挺不错的啊，一起来逛逛，看看庙会也是不错的选择呢,1,是
tur****ezm,2022-11-26 发布点评,遍地的小吃，夜景也非常不错，乘船夜游可以更好领略金陵全景。,1,是
fcy911,2022-10-11 发布点评,5A级景区，风景秀丽，可游玩之处很多。,1,是
脚安哪,2023-03-19 发布点评,特别推荐朋友们游览南京夫子庙秦淮河风光带，真是最美金陵不夜天，一定不虚此行！,1,是
广州小小罗,2023-02-16 发布点评,南京夫子庙秦淮风光带是南京较为繁华的地方，有历史建筑，有风味小吃，值得一游。,1,是
yybaby.06,2023-01-19 发布点评,"夫子庙秦淮风光带特别好看！景色也很好！！
【性价比】船票也不贵！里面都是吃的！",1,是
IM雨桐,2022-12-13 发布点评,非常值得去走走看看，吃吃玩玩，体验秦淮风光，体会秦淮韵味,1,是
押宝,2022-11-30 发布点评,很一般啊！一般人我不告诉他！去了没什么意思的地方啊！一般人不会玩就去看看。。,1,是
瓜子？,2022-08-15 发布点评,景色还是可以的，但是里面的东西，基本上都没有变过，可游玩性相比较一些景点来说还是少了一些，还是值得推荐的，但是可以多选择一些其他地方，多见识一些更好的风景。,1,是
M41****10,2023-04-22 发布点评,南京去过好多尚，夫子庙是必打卡的地方，有很多很多古迹和风味小吃，强力推荐。,1,是
乌玛瓦卡桓温,2023-04-17 发布点评,夫子庙秦淮河现在看商业开发太过了。,1,是
艾改改,2023-04-16 发布点评,夫子庙这边好几年以前做了出新，建筑做了维护，外观上还是不错的，小吃也挺多的,1,是
renmingming,2023-03-26 发布点评,环境很好，因为人不是很多，就更有氛围了，不错下次还来！,1,是
dchdch2002,2023-02-10 发布点评,很棒的景点，景色很好，秦淮风景美如画，夜晚景色更美，坐船游玩别有一番风味。,1,是
_wf****7655,2023-02-08 发布点评,非常有人文气息的一个景点，也有一定历史韵味。值得一游～,1,是
bm****04,2023-02-07 发布点评,南京夫子庙，如同上海城隍庙，一年一度的灯会最值得观看。,1,是
熙熙攘攘,2022-11-25 发布点评,南京的夫子庙是南京的名片，游玩南京毕打卡。夫子庙现在多了东门町，更加有趣。,1,是
东津轻郡泰不花,2022-03-24 发布点评,餐厅环境很安静，菜品也是一如即往的精致，分量也很足，好评！真的超级满意，根据推荐来的，省了自己慢慢做功课的时间，省时又省力，赞赞赞(??? ???)我愿给到五星??，因为布景非常用心，太太太棒了！,1,是
cattanjing,2021-12-03 发布点评,白天和夜晚不一样的风景，要去看夜色，坐一回船，听听解说,1,是
卐_ヒビバパ_卍,2023-02-09 发布点评,南京就是有钱啊，花费了很多精力，这里确实也还不错，好棒的哦。推荐体验的。,1,是
山到高处我为峰,2022-12-16 发布点评,"夫子庙永远是最佳游览景区。
其环境优美，风景秀丽，景致闲雅，令人流连忘返。",1,是
renmingming,2022-12-04 发布点评,食材特别新鲜，真的是超有诚信的商家，平台的优惠券也很划算，会越做越好滴！,1,是
最可爱的小姑凉,2022-05-23 发布点评,之前去过夫子庙，建筑非常有古典特色，小吃也各式各样，种类繁多，到这里都会品尝当地美食，拍来打卡留影，之前夫子庙很热闹人来人往繁荣热闹景象。现在疫情都不开放了，待疫情早点结束，恢复往日繁闹景象。,1,是
快乐是永远,2023-04-01 发布点评,夫子庙秦淮风光带在蓝天的映衬下，颜色对照鲜明，白墙黛瓦，一派江南风光。,1,是
